,BuildingID,ViolationID
43459,70234,81
18668,312511,81
10687,21849,81
32853,45747,81
32978,46066,81
20244,327115,81
14369,2693,80
50616,87527,80
30673,42518,80
19811,323583,80
2661,118821,80
21986,3423,80
8169,189599,80
40826,65867,80
38314,60043,80
13384,250380,80
3033,120578,80
4889,139900,80
872,107123,80
31837,43602,80
22663,347177,80
15851,28673,80
46600,805975,80
22181,3438,80
37249,56846,80
5514,149162,80
1226,109438,80
37875,587968,80
22943,348150,80
37299,56965,80
33169,46543,80
18469,310623,80
13299,248926,80
38955,62196,80
40001,644799,80
4237,130871,80
31046,428727,80
38925,6203,80
9546,208313,80
38913,6196,80
31468,43227,80
10129,21343,80
9468,207678,80
31368,43150,80
19343,318016,79
48925,8225,79
48973,8230,79
45333,7821,79
55915,97493,79
22996,348561,79
25259,366355,79
49323,836669,79
7666,183908,79
34144,49216,79
30013,41791,79
53050,92735,79
52236,904039,79
1429,11041,79
8970,20192,79
3635,125672,79
15478,283243,79
47629,8096,79
38355,60123,79
242,101049,79
10343,215357,79
41936,67461,79
43962,714902,79
35749,52724,79
2217,116675,79
46610,805989,79
30220,42077,79
41520,66849,79
55989,97567,79
1182,109348,79
21961,342112,79
55481,96836,79
5520,149244,79
47453,808973,79
40705,65749,78
2394,117109,78
40870,65962,78
14782,27561,78
2359,117038,78
37274,569090,78
53178,929031,78
36795,5570,78
31179,42972,78
28690,396961,78
37576,57754,78
34219,49347,78
10665,218290,78
9103,20396,78
34242,49413,78
39007,6248,78
38488,60462,78
54453,948062,78
31568,43302,78
28046,388518,78
451,102974,78
3044,120612,78
38499,60487,78
39744,63921,78
13712,256911,78
46604,805982,78
56672,9895,78
29232,4064,78
37914,58962,78
627,104471,78
29495,4110,78
38618,60837,78
10130,213430,78
26872,37797,78
23758,354028,78
11020,220689,78
9679,209768,78
14526,2715,78
25743,371604,77
50558,874489,77
8652,19673,77
40783,65814,77
12543,23660,77
34270,49487,77
2979,120366,77
38492,60470,77
8606,19609,77
48487,81675,77
12052,230762,77
8553,19546,77
30539,42340,77
35105,51282,77
1636,112001,77
42546,6858,77
13365,249672,77
2546,118284,77
14337,26885,77
24821,3627,77
23196,349896,77
13179,247419,77
31881,43636,77
19730,322409,77
27603,38348,77
47770,810153,77
35805,52886,77
53951,94089,77
976,107803,77
9367,20640,77
1916,114478,77
32390,445348,77
35516,52043,77
30854,42732,77
11380,224722,77
20061,325949,77
4403,132511,77
29596,41291,77
38055,59244,77
3186,121225,77
44944,765386,76
44838,75950,76
2766,119101,76
24869,363013,76
46895,806888,76
30030,4181,76
48431,81579,76
6589,165846,76
40421,652539,76
10776,218993,76
46756,806426,76
31171,429627,76
3326,122191,76
9675,209755,76
15944,287545,76
47745,810021,76
31913,43667,76
47821,8104,76
4515,1338,76
11419,22510,76
26161,373974,76
22173,343620,76
27380,381711,76
48395,81512,76
39348,631773,76
48432,8158,76
45781,79518,76
19883,324069,76
37794,5839,76
47216,808150,76
49902,85442,76
14136,266026,76
49601,84287,76
14747,27527,76
44392,73736,76
3348,122496,76
39643,63737,75
51947,897976,75
9502,20805,75
38393,60207,75
48407,81537,75
3691,126357,75
48661,81867,75
38270,59957,75
39111,62813,75
22534,346421,75
1283,109538,75
38341,6011,75
1109,108751,75
4234,130859,75
19794,323376,75
12332,23412,75
35573,521840,75
16275,289669,75
3837,128232,75
18131,307290,75
18884,314045,75
22257,344327,75
38472,60446,75
22659,347168,75
24843,362833,75
5140,144022,75
10954,220309,75
23632,353119,75
40216,64865,75
27182,380353,75
27157,380174,75
23133,349507,75
24919,363244,75
55786,97345,75
34899,51012,75
22521,346377,74
38609,60822,74
52097,900975,74
29264,40694,74
10179,213722,74
19870,324038,74
47445,808965,74
20991,334205,74
47223,808165,74
47219,808154,74
48436,81582,74
13866,25951,74
22553,346511,74
28381,39416,74
45959,80084,74
28365,39386,74
31666,43389,74
13685,256555,74
11469,22537,74
2201,116655,74
55988,97566,74
41497,66835,74
50425,871732,74
47189,808040,74
48483,81671,74
36272,54101,74
4453,133169,74
14433,27000,74
33214,46662,74
19813,323600,74
7533,182327,74
43006,693559,74
15167,28073,74
21458,33799,74
35474,51990,74
8251,190610,74
28694,396978,74
36815,55758,74
16112,288101,74
20787,332316,74
53190,929107,74
32677,45435,74
56814,99210,74
47084,807775,74
54077,94271,74
14704,27396,74
33731,48157,74
22462,346174,74
37981,59142,74
38779,6132,74
38019,59195,74
126,100355,74
41576,66935,73
10334,21525,73
26190,374043,73
31215,43022,73
29416,40950,73
53174,928985,73
15582,283824,73
37237,56834,73
9077,203860,73
6378,162801,73
14209,267353,73
49558,842232,73
26135,373847,73
19496,320625,73
56589,98734,73
2823,119275,73
55944,97523,73
958,107773,73
25400,367891,73
48589,81782,73
2380,117086,73
38077,59321,73
3093,120814,73
33147,46502,73
940,107713,73
41282,66541,73
20358,327722,73
55866,97431,73
8193,189817,73
13280,248637,73
10391,215741,73
3407,122952,73
38463,60430,73
9461,207653,73
31256,43056,73
47391,808806,73
3650,125734,73
22237,344242,73
40791,658196,73
1759,112845,73
40310,65029,73
40676,65704,73
24341,35873,73
22735,347323,73
39976,64370,72
36083,53668,72
48043,811175,72
36126,53746,72
22584,346714,72
14453,270194,72
41616,67000,72
9547,208315,72
35648,52403,72
14235,267635,72
11099,221362,72
11038,220786,72
38056,59245,72
24767,362341,72
3150,121029,72
22096,342919,72
37252,56849,72
215,100799,72
33760,48271,72
12863,243063,72
37976,59135,72
33166,46540,72
35531,52085,72
2384,117096,72
13631,25552,72
1607,111946,72
23906,355426,72
30292,421477,72
36957,5609,72
19929,324345,72
38597,60799,72
50591,874961,72
15544,28353,72
35496,52016,72
53188,929105,72
18966,314784,72
39312,63112,72
41185,66387,72
11679,227230,72
18379,309406,72
28940,398649,72
53429,932167,72
24752,362292,72
33582,47647,72
13976,26224,72
39090,62780,71
6796,169286,71
50122,85970,71
15946,287548,71
26594,37618,71
33149,46504,71
12752,24091,71
21603,3390,71
3973,129246,71
15962,287575,71
48662,81868,71
10424,21592,71
51420,88959,71
8168,189598,71
35355,517682,71
15174,28083,71
22168,343609,71
34017,48968,71
21708,339756,71
57127,99849,71
14238,267668,71
29312,40764,71
14261,268101,71
13891,26007,71
32464,4477,71
2298,116878,71
29972,41747,71
28261,39170,71
1908,114469,71
55984,97557,71
45939,80056,71
2596,118507,71
22714,347248,71
8543,19523,71
15435,28306,71
22935,348137,71
63,100184,71
3517,12433,71
27060,379431,70
17686,303914,70
47107,807859,70
19325,317814,70
41739,67205,70
17679,303893,70
56275,97949,70
47395,808844,70
51509,89078,70
55469,968223,70
28323,393000,70
10204,21393,70
18166,30777,70
24908,363211,70
29146,40441,70
17175,299036,70
39828,640696,70
44387,73729,70
31806,43555,70
15272,28174,70
45197,77578,70
45202,77588,70
54103,943057,70
48581,81771,70
12269,233427,70
50398,87089,70
28954,398779,70
45964,80097,70
23875,355141,70
14498,27082,70
53859,939397,70
50060,85789,70
56132,97764,70
32024,43799,70
26280,374615,70
40009,64489,70
39227,62967,70
46300,804826,70
39934,642981,70
23864,355085,70
48312,8129,70
19814,323643,69
19816,323673,69
29759,41502,69
49695,846,69
2990,120386,69
2227,116690,69
38518,60503,69
19729,322406,69
38775,6131,69
47433,808953,69
9091,203919,69
9075,203849,69
40618,655820,69
19542,321001,69
48498,81684,69
28474,395493,69
41336,66670,69
50590,874955,69
10079,213168,69
3102,120829,69
47315,808468,69
48678,81884,69
21955,342058,69
51307,88747,69
39084,6277,69
1358,110046,69
17877,305270,69
45757,79436,69
38967,6225,69
22469,346205,69
42329,68172,69
808,106524,69
26818,37766,69
55994,97571,69
11102,221378,69
37996,59162,69
39560,63479,69
18346,309217,69
2930,119879,69
46013,8033,69
1418,110248,69
3618,125619,69
55417,96768,69
44748,75175,69
11535,226210,69
15051,27948,69
2666,118827,69
38033,59215,69
53005,9268,69
2608,118542,69
2208,116661,69
16248,289488,69
51388,88912,69
16237,28943,69
40252,64936,69
10407,21585,69
18667,312505,69
24370,359181,69
12274,233515,69
22687,347209,69
9278,205775,68
2734,119046,68
15046,27943,68
38052,59241,68
15834,28645,68
33842,484621,68
39199,62917,68
1030,108440,68
1224,109436,68
28712,397038,68
30021,41794,68
28873,398247,68
12540,23655,68
36935,560461,68
35492,52012,68
45501,7866,68
33028,46164,68
22938,348141,68
23013,348583,68
32754,45577,68
12802,241982,68
18681,312618,68
1221,109433,68
16739,294912,68
48673,81878,68
30616,424588,68
54606,94968,68
26344,374981,68
55403,96758,68
14307,268619,68
26437,375374,68
23544,352441,68
31622,43336,68
1652,112073,68
15965,287578,68
9668,209744,68
2898,119697,68
22529,346414,68
17740,304317,68
10521,216940,68
24286,358352,68
36695,55381,68
7659,183878,68
26935,378346,68
39903,64245,68
52502,910816,68
43847,71007,68
22700,347231,68
23476,352062,68
40048,64566,68
29435,40973,68
56322,98084,68
35911,53115,68
48640,81846,67
2034,115638,67
32394,445356,67
51978,89859,67
14801,27583,67
19253,317512,67
54147,94375,67
21150,33542,67
2392,117107,67
12594,237785,67
31231,43035,67
2657,118817,67
25929,372443,67
10024,21280,67
45630,7906,67
36367,54448,67
52165,90273,67
34921,51040,67
3249,121526,67
8473,19382,67
321,10181,67
22940,348143,67
5292,146093,67
48342,8143,67
33301,46817,67
44894,76118,67
6303,16185,67
50613,87526,67
15893,287211,67
38904,6192,67
16610,292856,67
42684,687666,67
54280,945955,67
18053,306716,67
9283,205790,67
38036,59218,67
54546,948883,67
2369,117066,67
28515,396018,67
24004,356566,67
19797,323393,67
5611,150165,67
20286,327352,67
44855,75992,67
10767,218972,67
8449,193440,67
46819,806616,67
3070,12069,67
44164,72197,67
33029,46165,67
26109,373768,67
44174,72226,67
9769,210667,67
2615,118554,66
14646,27329,66
14558,272,66
44572,74440,66
14268,26820,66
5358,147099,66
29753,41492,66
7745,184911,66
44606,74491,66
50397,87088,66
7926,186806,66
48979,82316,66
13263,248345,66
13399,250415,66
49334,83684,66
34298,495269,66
50479,872887,66
13209,247712,66
24852,362905,66
13192,247557,66
48674,81879,66
41881,673792,66
54816,95493,66
32318,443767,66
11445,225237,66
38313,60040,66
11434,22515,66
42294,68069,66
9106,203969,66
3579,125019,66
3298,122087,66
31027,428608,66
22213,344016,66
17605,303204,66
26442,375384,66
21320,336602,66
585,104328,66
47632,809612,66
16109,288094,66
22585,346716,66
47427,808948,66
20171,326600,66
35998,534001,66
22368,345474,66
22530,346417,66
8893,20019,66
2878,119585,66
16745,294967,66
6506,164682,66
37283,56943,66
54591,949348,66
15430,28297,66
11948,230073,66
11826,228561,66
30541,42343,66
1235,109449,66
43147,69556,65
2362,117054,65
52171,90280,65
1056,108503,65
31883,43638,65
24150,357529,65
10929,220182,65
26548,375899,65
41643,67067,65
17770,304527,65
30381,421850,65
48316,8132,65
27383,381716,65
28475,395494,65
25583,369764,65
24903,363196,65
33018,46134,65
10062,21309,65
22543,346492,65
2948,120128,65
23765,354058,65
29488,41090,65
14691,27370,65
10097,213227,65
3341,122294,65
2548,1183,65
48415,81552,65
15149,28050,65
9328,205964,65
51909,89730,65
26124,373825,65
22813,347623,65
50423,871701,65
41545,66877,65
37243,568423,65
19499,320637,65
46345,805008,65
17850,305065,65
1091,108632,65
32324,443786,65
975,107802,65
37072,563279,65
20094,326266,65
43089,694611,65
20391,327905,65
50504,87320,65
37684,580087,65
54405,947316,64
38307,60030,64
36871,5587,64
20789,332319,64
17442,301838,64
37953,59074,64
54374,946921,64
40401,65192,64
2901,119703,64
53984,941330,64
38477,60450,64
44358,73532,64
24687,361677,64
45760,79457,64
400,102591,64
53593,93451,64
45845,797441,64
22855,347758,64
8658,19681,64
31726,434614,64
33567,47586,64
2315,116926,64
8526,19487,64
28378,39414,64
1275,109522,64
24794,362432,64
31781,43509,64
31783,43514,64
30667,42515,64
25616,37017,64
1402,110183,64
22461,346171,64
10046,21289,64
31177,42970,64
10105,21329,64
16229,289352,64
1860,113923,64
16298,289844,64
27597,383444,64
25073,363957,64
12226,23279,64
25587,369773,64
46962,807175,64
22781,347466,64
30988,42824,64
14623,273142,64
56859,9930,64
8502,19443,64
42563,686028,64
26440,375382,64
29389,408893,64
25931,372452,64
46302,804834,64
44438,73822,64
50232,86459,64
49597,84285,64
4910,140006,64
36630,55214,64
49484,84072,64
46432,805324,64
36233,5399,64
29678,41405,64
11050,220844,64
50389,870433,64
5755,152420,64
43766,70659,64
2028,115576,64
56142,97777,64
55400,96756,64
22919,347968,64
31858,43610,64
23911,355456,64
48999,823493,64
26465,375429,64
10821,219151,63
51242,886767,63
53930,94060,63
47244,808241,63
11492,225788,63
32398,445361,63
52930,92457,63
38013,59181,63
31711,43448,63
10943,220273,63
18671,31257,63
3824,12812,63
14822,27610,63
46704,806319,63
39207,629266,63
15546,283550,63
15731,284727,63
12127,231379,63
45900,79847,63
25894,372227,63
51888,89708,63
10620,21811,63
1173,109324,63
20597,330376,63
54635,95036,63
27417,381896,63
38343,60111,63
3056,120630,63
13056,245748,63
48488,81676,63
37860,5874,63
55797,973545,63
19897,324116,63
13279,248636,63
28802,397897,63
30034,41817,63
41348,66687,63
28892,398312,63
24654,3613,63
34461,499726,63
44621,74530,63
37603,5779,63
49023,8242,63
49102,8283,63
19832,323822,63
68,100200,63
1631,111992,63
3170,121194,63
50752,8780,63
1066,108531,63
28190,390511,63
12854,242997,63
18198,308013,63
23513,352206,63
52882,92363,63
46196,804535,63
23563,352600,63
12530,23642,63
22199,343939,63
50771,87857,63
50888,880929,63
27918,386861,63
33200,46632,62
43972,71551,62
15222,281341,62
13710,256907,62
24253,358065,62
46031,803876,62
20625,330821,62
24328,358666,62
13551,25349,62
34002,48948,62
34434,498442,62
54158,94382,62
40055,64584,62
45350,78261,62
18781,313123,62
43249,6975,62
43841,70994,62
33092,463856,62
2761,119098,62
12834,242585,62
55404,96759,62
34847,509,62
2828,119282,62
50136,85995,62
47669,809753,62
281,101348,62
6160,159478,62
3336,122240,62
2997,120420,62
46259,804689,62
27598,38346,62
41746,672189,62
36046,53581,62
27786,385467,62
9047,20311,62
487,10345,62
38642,60890,62
28312,392737,62
8489,194091,62
48675,81880,62
31461,432178,62
48760,81994,62
48871,821819,62
36371,5447,62
6805,169561,62
41243,66450,62
36897,5592,62
29136,4037,62
49311,83650,62
41097,66298,62
49738,847618,62
41056,66232,62
41015,66159,62
40968,66101,62
27301,381163,62
3408,122958,62
22839,347739,62
42727,68873,62
870,107121,62
10676,21838,62
10654,218277,62
56321,98082,62
10599,21790,62
22933,348087,62
42281,680434,62
951,107765,62
22752,347385,62
24120,357324,62
19055,315750,62
47110,807862,62
26968,37885,62
26909,378213,62
13360,249595,61
50206,863703,61
5662,150812,61
25930,372444,61
20444,328532,61
28969,398837,61
39162,62863,61
10854,219535,61
7428,180678,61
2830,119284,61
50282,8666,61
45914,79929,61
33969,48871,61
32559,450927,61
32797,45664,61
13301,249041,61
50540,87410,61
26998,37905,61
47470,809052,61
39586,63600,61
54161,94383,61
625,104467,61
47542,809289,61
47728,809945,61
38290,60001,61
31024,42858,61
50976,88269,61
1246,109461,61
31001,428393,61
1376,110121,61
30892,42759,61
39509,63380,61
46941,807036,61
44755,75227,61
1092,108638,61
17352,300668,61
45893,79810,61
2012,115530,61
40674,65695,61
22626,346976,61
4351,132098,61
23553,352574,61
22681,347201,61
22723,3473,61
22861,347766,61
15507,283298,61
40272,64975,61
17407,301305,61
37284,56944,61
35073,51243,61
23368,351342,61
1988,115224,61
55411,96765,61
37303,56981,61
23025,348610,61
1932,11479,61
41181,66384,61
15117,28018,61
41147,663561,61
41132,663352,61
1694,112487,61
40866,65957,61
42238,679735,60
19815,323656,60
31840,436036,60
46793,806550,60
36609,55175,60
51536,89107,60
53176,928989,60
46930,807000,60
110,100315,60
45689,79250,60
3575,125014,60
56272,97946,60
773,105974,60
53937,94065,60
21905,34129,60
4035,129534,60
18621,311915,60
47290,808395,60
31625,43339,60
38129,59488,60
55462,96819,60
13848,25928,60
44382,73723,60
23262,350253,60
55409,96762,60
40224,64875,60
39297,63080,60
21720,339811,60
37455,574756,60
26059,373639,60
26087,373697,60
51958,89812,60
36827,55769,60
45841,79726,60
42,100146,60
11241,222778,60
26355,374997,60
2809,119194,60
1992,115234,60
1887,114413,60
2891,11966,60
12526,236402,60
15848,28670,60
1320,109794,60
25091,364011,60
43840,70988,60
41381,66722,60
19910,324180,60
28431,394700,60
28279,392040,60
48478,81667,60
2305,116887,60
47296,808400,60
22255,344325,60
4803,138743,60
14654,27337,60
14638,27323,60
2720,119029,60
7670,183911,60
20918,333395,60
38428,60340,59
25853,372101,59
26217,37417,59
32391,445349,59
19966,32493,59
28476,395495,59
46335,804988,59
51309,887477,59
30135,41979,59
19886,324084,59
29000,39956,59
41349,66688,59
38792,6139,59
2447,117297,59
54553,94894,59
48862,8216,59
22029,342527,59
50100,85935,59
18990,31494,59
4247,130977,59
37109,56477,59
6329,162087,59
10629,21819,59
10637,218222,59
40594,65556,59
40617,655819,59
31621,43335,59
22857,347761,59
46884,806848,59
41964,67500,59
9322,205942,59
9175,20488,59
22202,343964,59
29763,41507,59
50880,8807,59
41617,67001,59
27937,387001,59
38952,6218,59
3152,121036,59
30651,42499,59
31952,43709,59
3043,120610,59
40260,64956,59
53187,929104,59
13756,257752,59
14799,27580,59
54175,94401,59
5142,144027,59
25448,368207,59
3628,125648,59
20607,330580,59
25309,366749,59
13344,249572,59
52894,92381,59
55787,97346,59
45974,80109,59
9365,206374,58
936,107669,58
18474,310701,58
26933,378273,58
23474,352058,58
49111,8286,58
40257,649541,58
13575,254020,58
18299,308795,58
54945,95653,58
20794,332331,58
12120,23135,58
38729,61055,58
