BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES
4006310001,"$309,531",$0,"$309,531",$0,$0,$0,"$309,531","$75,330"
2025140036,"$309,530","$17,400","$326,930",$0,"$107,421","$86,352","$529,161","$282,300"
1008920049,"$309,523","$991,900","$1,301,423",$0,$0,$0,"$1,332,101","$475,960"
1021410042,"$309,483",$0,"$309,483",$0,"$20,135",$0,"$338,618","$237,153"
3013780060,"$309,450",$0,"$309,450",$0,$0,$0,"$309,450","$181,185"
3023280002,"$309,419",$0,"$309,419",$0,"$223,161",$0,"$538,810","$189,202"
1019010023,"$309,416",$0,"$309,416",$0,"$68,283",$0,"$379,861","$254,068"
4001690009,"$309,383",$0,"$309,383",$0,$0,$0,"$309,383","$117,564"
1016300008,"$309,319",$0,"$309,319",$0,$0,$0,"$309,319","$80,679"
4051950036,"$309,215",$0,"$309,215",$0,$0,$0,"$309,215","$117,570"
4006600005,"$309,160",$0,"$309,160","$106,899",$0,$0,"$416,059","$98,469"
1014370030,"$309,140",$0,"$309,140",$0,"$249,981",$0,"$559,121","$223,548"
1011460156,"$309,073",$0,"$309,073",$0,$0,$0,"$309,073","$110,963"
3011050041,"$308,989","$25,350","$334,339",$0,"$113,520",$0,"$475,024","$117,627"
2027630075,"$308,851",$0,"$308,851",$0,$0,$0,"$308,851","$189,442"
3020290039,"$308,769",$0,"$308,769",$0,$0,$0,"$308,769","$114,335"
2029520005,"$308,714",$0,"$308,714",$0,$0,"$4,781","$313,495","$182,970"
2031950051,"$308,510",$0,"$308,510",$0,$0,$0,"$308,510","$152,206"
1005510016,"$308,433","$618,586","$927,019",$0,$0,$0,"$933,480","$273,816"
2031950022,"$308,420",$0,"$308,420",$0,$0,$0,"$308,420","$165,427"
2033750059,"$308,279",$0,"$308,279",$0,"$47,400",$0,"$355,679","$279,386"
2032500152,"$308,218",$0,"$308,218",$0,$0,$0,"$309,181","$174,500"
3052310072,"$308,151",$0,"$308,151",$0,$0,$0,"$308,151","$176,667"
1015820104,"$308,119",$0,"$308,119",$0,$0,$0,"$308,268","$89,780"
4014310035,"$308,106",$0,"$308,106",$0,$0,$0,"$308,106","$135,990"
1003970029,"$307,970",$0,"$307,970",$0,$0,"$41,463","$352,543","$266,252"
4064410044,"$307,942",$0,"$307,942",$0,$0,$0,"$307,942","$209,935"
1016300007,"$307,879",$0,"$307,879",$0,$0,$0,"$307,879","$81,811"
4005730040,"$307,873",$0,"$307,873",$0,"$96,862",$0,"$404,735","$120,668"
3036100009,"$307,812",$0,"$307,812",$0,$0,$0,"$307,812","$182,962"
3012230076,"$307,775",$0,"$307,775",$0,$0,$0,"$307,775","$149,333"
1007690020,"$307,715","$378,180","$685,895",$0,"$209,542",$0,"$909,226","$267,348"
3018270021,"$307,709",$0,"$307,709",$0,$0,$0,"$307,709","$256,245"
1021560039,"$307,398",$0,"$307,398",$0,$0,$0,"$307,398","$228,494"
1021230052,"$307,273",$0,"$307,273",$0,$0,"$13,143","$320,416","$176,770"
3013790024,"$307,265",$0,"$307,265",$0,$0,$0,"$307,265","$219,260"
3027580039,"$307,252",$0,"$307,252",$0,$0,$0,"$307,252","$33,321"
2030500016,"$307,178",$0,"$307,178",$0,$0,$0,"$307,178","$229,340"
4098020031,"$307,119",$0,"$307,119",$0,$0,$0,"$307,119","$133,568"
4098020031,"$307,119",$0,"$307,119",$0,$0,$0,"$307,119","$133,568"
4098020031,"$307,119",$0,"$307,119",$0,$0,$0,"$307,119","$133,568"
4098020031,"$307,119",$0,"$307,119",$0,$0,$0,"$307,119","$133,568"
1007380048,"$306,916","$593,196","$900,112",$0,$0,$0,"$900,112","$210,551"
1021450033,"$306,852",$0,"$306,852",$0,$0,$0,"$306,852","$152,951"
4103640020,"$306,801",$0,"$306,801",$0,$0,$0,"$306,801","$147,323"
1014680001,"$306,659",$0,"$306,659",$0,"$288,636",$0,"$633,976","$183,338"
1021650007,"$306,528",$0,"$306,528",$0,$0,$0,"$307,724","$154,297"
2042710001,"$306,489",$0,"$306,489",$0,"$102,539","$9,200","$428,692","$168,497"
3007830026,"$306,187",$0,"$306,187",$0,$0,$0,"$306,187","$140,009"
4096920045,"$306,078",$0,"$306,078",$0,"$349,867",$0,"$695,418","$299,855"
2039200016,"$305,916","$74,060","$379,976",$0,$0,$0,"$379,976","$271,093"
1019150051,"$305,908",$0,"$305,908",$0,$0,$0,"$307,036","$190,456"
1019150051,"$305,908",$0,"$305,908",$0,$0,$0,"$307,036","$190,456"
1019150051,"$305,908",$0,"$305,908",$0,$0,$0,"$307,036","$190,456"
1019150051,"$305,908",$0,"$305,908",$0,$0,$0,"$307,036","$190,456"
2031910054,"$305,833",$0,"$305,833",$0,$0,$0,$0,"$181,763"
1015140025,"$305,649",$0,"$305,649",$0,$0,$0,"$306,074","$110,765"
3059700028,"$305,640",$0,"$305,640",$0,$0,$0,"$305,640","$107,345"
2033350001,"$305,614",$0,"$305,614",$0,$0,$0,"$305,614","$247,942"
1021160029,"$305,476",$0,"$305,476",$0,$0,$0,"$305,476","$114,197"
3012150032,"$305,023","$45,600","$350,623",$0,$0,$0,"$350,700","$110,131"
5019870087,"$304,914",$0,"$304,914",$0,$0,$0,"$308,464","$162,623"
1022340005,"$304,772","$391,825","$696,597",$0,$0,"$16,182","$741,524","$263,843"
3052060041,"$304,745",$0,"$304,745",$0,$0,$0,"$304,745","$174,885"
3033950014,"$304,736","$195,155","$499,891",$0,$0,$0,"$499,891","$171,924"
3066230039,"$304,522",$0,"$304,522","$58,005",$0,"$12,674","$375,201","$121,050"
1021700516,"$304,504",$0,"$304,504",$0,$0,$0,"$304,504","$183,261"
1006200068,"$304,477","$907,404","$1,211,881",$0,$0,$0,"$1,212,823","$328,179"
2029810046,"$304,453",$0,"$304,453",$0,$0,$0,"$304,453","$151,165"
3009130032,"$304,406",$0,"$304,406",$0,$0,$0,"$304,406","$139,753"
1021660052,"$304,331",$0,"$304,331",$0,"$193,750",$0,"$498,081","$394,293"
3025220040,"$304,262","$158,535","$462,797",$0,$0,$0,"$514,189","$185,066"
3060930039,"$304,098",$0,"$304,098",$0,$0,$0,"$304,098","$127,529"
1008840042,"$304,036",$0,"$304,036",$0,$0,$0,"$310,166","$315,901"
3061210020,"$304,010",$0,"$304,010",$0,$0,$0,"$304,010","$53,481"
1021760039,"$303,318",$0,"$303,318",$0,$0,"$32,446","$335,764","$100,302"
1020980023,"$303,281","$93,098","$396,379",$0,$0,"$80,661","$477,041","$242,475"
3067030049,"$303,117",$0,"$303,117",$0,$0,$0,"$303,117","$186,101"
3067030052,"$303,117",$0,"$303,117",$0,$0,$0,"$303,117","$186,101"
1009250042,"$303,102","$671,296","$974,398",$0,"$69,666",$0,"$1,059,070","$413,193"
1020140064,"$303,079",$0,"$303,079",$0,"$86,878",$0,"$389,957","$199,369"
1014210044,"$302,976","$368,161","$671,137",$0,"$188,277",$0,"$864,730","$202,570"
2030990008,"$302,964",$0,"$302,964",$0,$0,$0,"$302,964","$166,788"
1004570020,"$302,927","$781,103","$1,084,030",$0,$0,$0,"$1,084,030","$388,421"
2031050032,"$302,496",$0,"$302,496",$0,$0,$0,"$302,496","$164,867"
1009210041,"$302,479","$3,390,513","$3,692,992",$0,$0,$0,"$3,692,992","$893,457"
1009210041,"$302,479","$3,390,513","$3,692,992",$0,$0,$0,"$3,692,992","$893,457"
1009210041,"$302,479","$3,390,513","$3,692,992",$0,$0,$0,"$3,692,992","$893,457"
1009210041,"$302,479","$3,390,513","$3,692,992",$0,$0,$0,"$3,692,992","$893,457"
1009210041,"$302,479","$3,390,513","$3,692,992",$0,$0,$0,"$3,692,992","$893,457"
1004540047,"$302,364","$1,906,571","$2,208,935",$0,"$171,085","$3,418","$2,398,210","$532,664"
1004540047,"$302,364","$1,906,571","$2,208,935",$0,"$171,085","$3,418","$2,398,210","$532,664"
2028760037,"$302,250",$0,"$302,250",$0,"$48,425",$0,"$368,188","$337,631"
2028760040,"$302,250",$0,"$302,250",$0,"$48,426",$0,"$368,189","$337,631"
1017260057,"$302,171",$0,"$302,171",$0,$0,$0,"$302,171","$261,659"
3072810177,"$302,167",$0,"$302,167",$0,$0,$0,"$302,167","$156,645"
2033460031,"$302,114",$0,"$302,114",$0,$0,$0,"$302,114","$96,972"
3027000018,"$302,102","$50,410","$352,512",$0,$0,$0,"$366,046","$135,489"
1015840049,"$301,845","$405,535","$707,380",$0,"$390,200",$0,"$1,097,580","$247,819"
1014670018,"$301,776","$1,344,000","$1,645,776",$0,$0,$0,"$1,651,798","$316,695"
3057690067,"$301,704",$0,"$301,704",$0,$0,$0,"$301,704","$144,350"
1020100063,"$301,579",$0,"$301,579",$0,"$76,020",$0,"$410,670","$177,997"
1004470053,"$301,398","$570,108","$871,506",$0,"$219,845","$2,891","$1,110,088","$342,124"
1020070059,"$301,336",$0,"$301,336",$0,$0,$0,"$301,336","$143,831"
1021650065,"$301,226","$29,474","$330,700",$0,"$166,381",$0,"$499,584","$283,393"
1004450025,"$301,047","$1,586,443","$1,887,490",$0,$0,$0,"$1,892,673","$502,443"
2033180152,"$300,979",$0,"$300,979",$0,$0,$0,"$300,979","$199,419"
2030300136,"$300,871",$0,"$300,871",$0,$0,$0,"$300,871","$228,805"
3047270016,"$300,640",$0,"$300,640",$0,$0,$0,"$300,640","$138,746"
2039230022,"$300,580",$0,"$300,580",$0,$0,$0,"$300,580","$122,323"
3040090012,"$300,477",$0,"$300,477",$0,$0,$0,"$300,477","$147,105"
1017280050,"$300,446",$0,"$300,446",$0,$0,$0,"$300,446","$128,936"
3002240002,"$300,441",$0,"$300,441",$0,$0,$0,"$300,441",$0
2033560016,"$300,415",$0,"$300,415",$0,$0,$0,"$300,415","$227,992"
2033290058,"$300,358",$0,"$300,358",$0,"$42,841","$59,810","$403,009","$250,320"
1018220055,"$300,290",$0,"$300,290",$0,$0,$0,"$301,288","$235,824"
2041700046,"$300,252","$224,575","$524,827",$0,$0,$0,"$524,827","$315,575"
3065770009,"$300,219",$0,"$300,219",$0,"$215,117",$0,"$515,336","$204,946"
1020690014,"$300,040",$0,"$300,040",$0,$0,"$27,471","$351,042","$326,416"
3013840022,"$299,982",$0,"$299,982",$0,$0,$0,"$299,982","$142,476"
1004400038,"$299,940","$660,948","$960,888",$0,"$462,295",$0,"$1,432,407","$487,321"
2039000033,"$299,865",$0,"$299,865",$0,"$117,100",$0,"$416,965","$171,237"
4006630043,"$299,694",$0,"$299,694",$0,"$419,988",$0,"$719,716","$442,290"
1021200052,"$299,649",$0,"$299,649",$0,$0,$0,"$299,649","$177,313"
2024390034,"$299,361",$0,"$299,361",$0,$0,"$5,154","$304,515","$130,603"
2038990022,"$299,310",$0,"$299,310",$0,$0,"$66,153","$365,463","$233,292"
1004520024,"$299,250",$0,"$299,250",$0,"$203,205",$0,"$502,455","$99,542"
2026630062,"$299,018",$0,"$299,018",$0,$0,"$832,233","$1,131,251","$1,027,940"
1010540055,"$299,001",$0,"$299,001",$0,"$64,123",$0,"$363,124","$336,311"
1005520026,"$298,966",$0,"$298,966","$220,582",$0,$0,"$2,431,299","$1,303,652"
1011170025,"$298,902","$534,574","$833,476",$0,$0,$0,"$833,476","$342,705"
3011550059,"$298,854",$0,"$298,854",$0,$0,$0,$0,"$150,504"
3052120046,"$298,719","$9,400","$308,119",$0,$0,$0,"$308,149","$170,249"
3048680086,"$298,716",$0,"$298,716",$0,$0,$0,"$298,716","$182,715"
1018430058,"$298,475",$0,"$298,475",$0,$0,"$102,375","$400,875","$414,246"
1018430058,"$298,475",$0,"$298,475",$0,$0,"$102,375","$400,875","$414,246"
1018430058,"$298,475",$0,"$298,475",$0,$0,"$102,375","$400,875","$414,246"
3009550051,"$298,385",$0,"$298,385",$0,$0,$0,"$298,385","$116,704"
2050500059,"$298,362",$0,"$298,362",$0,$0,$0,"$298,362","$180,447"
1009060015,"$298,345","$1,845,515","$2,143,860",$0,"$102,658",$0,"$2,271,113","$715,818"
1016770040,"$298,167",$0,"$298,167",$0,$0,"$10,280","$308,447","$128,826"
4014680058,"$298,091",$0,"$298,091",$0,$0,"$6,658","$306,765","$156,365"
3070790006,"$298,064",$0,"$298,064",$0,$0,$0,"$298,064","$137,664"
4007940033,"$297,848","$46,034","$343,882",$0,"$47,800","$6,594","$399,543","$216,653"
3057640025,"$297,757",$0,"$297,757",$0,"$95,700",$0,"$427,669","$166,937"
1006240044,"$297,716","$1,347,257","$1,644,973",$0,$0,$0,"$1,648,153","$538,802"
2026960103,"$297,484",$0,"$297,484",$0,"$100,006","$121,047","$518,537","$323,616"
1016340044,"$297,430",$0,"$297,430",$0,$0,$0,"$297,430","$96,210"
2027910054,"$297,344",$0,"$297,344",$0,$0,$0,"$297,393","$236,849"
3058550018,"$297,313",$0,"$297,313",$0,$0,$0,"$297,313","$257,533"
1015800104,"$297,285",$0,"$297,285",$0,"$17,868",$0,"$315,154","$173,337"
3051900009,"$297,254",$0,"$297,254",$0,$0,$0,"$297,254","$145,047"
3058920041,"$296,998",$0,"$296,998","$103,011",$0,$0,"$400,009","$73,183"
1006230024,"$296,993","$853,611","$1,150,604",$0,$0,$0,"$1,157,012","$280,239"
2033570001,"$296,956",$0,"$296,956",$0,"$101,733",$0,"$398,689","$195,005"
3064400039,"$296,846",$0,"$296,846",$0,$0,$0,"$296,846","$173,856"
1003000007,"$296,832",$0,"$296,832",$0,"$83,408",$0,"$390,304","$107,391"
4006250012,"$296,795",$0,"$296,795",$0,$0,$0,$0,"$230,603"
4155360001,"$296,754",$0,"$296,754",$0,"$82,392",$0,"$379,146","$141,793"
3012730020,"$296,187",$0,"$296,187",$0,$0,$0,"$296,187","$178,656"
1015300044,"$296,108",$0,"$296,108",$0,"$34,716",$0,"$330,824","$109,412"
2030470001,"$296,066",$0,"$296,066","$160,869",$0,$0,"$456,935","$212,744"
1004130012,"$296,066",$0,"$296,066",$0,"$64,730",$0,"$360,796","$181,772"
4014670016,"$296,033",$0,"$296,033",$0,$0,$0,"$296,033","$143,186"
4005690003,"$295,897",$0,"$295,897",$0,$0,$0,"$295,897","$130,626"
1010430004,"$295,839",$0,"$295,839",$0,"$207,465",$0,"$503,304","$152,428"
1012520001,"$295,709","$1,839,583","$2,135,292",$0,$0,$0,"$2,149,710","$679,216"
3006300015,"$295,708",$0,"$295,708",$0,$0,$0,"$360,371","$138,494"
4015990041,"$295,518",$0,"$295,518",$0,$0,$0,"$312,216","$102,446"
4017360028,"$295,456",$0,"$295,456",$0,$0,$0,"$298,006","$200,753"
1018220057,"$295,453",$0,"$295,453",$0,$0,"$3,959","$299,798","$125,775"
3048680019,"$295,427",$0,"$295,427",$0,$0,$0,"$295,427","$141,910"
3014030030,"$295,406",$0,"$295,406",$0,$0,$0,"$295,406","$137,030"
1021620037,"$295,298",$0,"$295,298",$0,"$464,784",$0,"$811,163","$212,208"
3011310003,"$295,297",$0,"$295,297",$0,$0,$0,"$295,297","$156,475"
1005200085,"$295,279",$0,"$295,279",$0,"$389,884",$0,"$685,160","$244,138"
2028410083,"$295,279",$0,"$295,279",$0,"$38,400","$314,289","$647,968","$409,488"
3009220002,"$295,248",$0,"$295,248",$0,$0,$0,"$295,248","$76,736"
1020700047,"$295,161","$252,353","$547,514",$0,$0,$0,"$547,514","$185,616"
1013880066,"$295,088",$0,"$295,088",$0,$0,$0,"$295,088","$372,837"
2027241002,"$295,079",$0,"$295,079",$0,$0,$0,"$297,352","$272,054"
1004081202,"$295,000",$0,"$295,000",$0,$0,$0,"$295,000","$156,618"
1021200026,"$295,000",$0,"$295,000",$0,$0,$0,"$295,000","$67,905"
1022180015,"$294,908",$0,"$294,908",$0,$0,"$56,086","$350,994","$180,185"
1015150007,"$294,786","$4,400,222","$4,695,008",$0,"$240,453",$0,"$5,007,060","$1,240,451"
1015640031,"$294,630","$1,351,135","$1,645,765",$0,$0,$0,"$1,670,997","$648,988"
1021220058,"$294,391","$311,965","$606,356",$0,"$462,478",$0,"$1,068,834","$503,287"
1000160015,"$294,282","$7,596,952","$7,891,234",$0,$0,$0,"$8,393,695","$3,773,313"
1021160050,"$294,279",$0,"$294,279",$0,$0,$0,"$294,279","$97,504"
3012280047,"$294,264",$0,"$294,264",$0,$0,$0,"$294,264","$181,188"
5001280001,"$294,132","$55,062","$349,194",$0,$0,$0,"$395,230","$282,684"
1014580042,"$294,129",$0,"$294,129",$0,"$153,720",$0,"$447,849","$98,780"
4006850052,"$294,040","$34,225","$328,265",$0,$0,$0,"$328,265","$218,281"
3011790019,"$293,927","$278,326","$572,253",$0,$0,$0,"$572,384","$168,273"
1014410014,"$293,906","$779,016","$1,072,922",$0,$0,$0,"$1,076,022","$481,834"
1020760010,"$293,878",$0,"$293,878",$0,$0,$0,"$293,878","$216,828"
1016770041,"$293,844",$0,"$293,844",$0,"$35,642",$0,"$329,486","$140,546"
2031180029,"$293,690",$0,"$293,690",$0,"$133,435","$37,596","$494,742","$213,359"
2025270168,"$293,678",$0,"$293,678",$0,"$27,686",$0,"$322,212","$294,167"
1021190048,"$293,668","$22,100","$315,768",$0,$0,$0,"$327,108","$226,286"
1019700060,"$293,506","$218,917","$512,423",$0,$0,"$59,379","$623,910","$165,945"
2032490096,"$293,433",$0,"$293,433",$0,$0,"$65,726","$360,288","$177,971"
1012000008,"$293,375",$0,"$293,375",$0,$0,$0,"$293,375","$187,366"
3051690045,"$293,270",$0,"$293,270",$0,$0,$0,"$293,270","$150,271"
1021570056,"$293,163",$0,"$293,163",$0,"$82,098",$0,"$405,390","$247,819"
1020900021,"$293,066","$162,649","$455,715",$0,$0,"$371,184","$832,582","$439,750"
4014730016,"$293,052",$0,"$293,052",$0,$0,$0,"$293,052","$91,599"
2022880032,"$293,000",$0,"$293,000",$0,$0,$0,"$305,208","$153,043"
1019530011,"$292,982","$59,300","$352,282",$0,$0,$0,"$352,282","$99,143"
3051600021,"$292,802",$0,"$292,802",$0,$0,"$1,860","$298,293","$115,019"
1012230022,"$292,760",$0,"$292,760",$0,$0,$0,"$292,760","$89,150"
1009280026,"$292,612","$622,346","$914,958",$0,"$165,636",$0,"$1,151,819","$583,738"
1002830004,"$292,588",$0,"$292,588",$0,$0,$0,"$293,090","$93,179"
1021740034,"$292,413","$79,896","$372,309",$0,$0,"$4,878","$401,998","$186,635"
4000780002,"$292,355","$286,559","$578,914",$0,$0,$0,"$587,374","$195,379"
1021700506,"$292,313",$0,"$292,313",$0,$0,$0,"$292,313","$160,934"
4038480001,"$292,272",$0,"$292,272",$0,$0,$0,"$292,521","$180,447"
2027400007,"$292,267",$0,"$292,267",$0,"$48,638","$12,479","$356,039","$118,355"
1004470051,"$292,040","$832,144","$1,124,184",$0,$0,$0,"$1,128,479","$378,027"
2050670040,"$291,931",$0,"$291,931",$0,$0,$0,"$291,931","$351,020"
2050670040,"$291,931",$0,"$291,931",$0,$0,$0,"$291,931","$351,020"
1016300021,"$291,809",$0,"$291,809",$0,"$81,290",$0,"$416,871","$197,595"
3021020008,"$291,720","$1,272,534","$1,564,254",$0,$0,$204,"$1,637,102","$482,330"
1014460014,"$291,641","$1,574,992","$1,866,633","$121,846",$0,$0,"$2,033,331","$754,564"
1014700013,"$291,593","$43,291","$334,884",$0,"$30,718",$0,"$367,164","$124,943"
4110250011,"$291,503",$0,"$291,503",$0,$0,$0,"$291,503","$125,867"
3047020021,"$291,468",$0,"$291,468",$0,$0,$0,"$291,468","$172,480"
3014360001,"$291,305",$0,"$291,305",$0,$0,"$3,897","$297,239","$183,978"
3041120018,"$291,248",$0,"$291,248",$0,$0,$0,"$291,248","$144,842"
4014680017,"$291,159",$0,"$291,159",$0,$0,"$3,159","$297,277","$181,494"
4032580042,"$291,136",$0,"$291,136",$0,$0,$0,"$291,136","$175,485"
1021530036,"$291,120",$0,"$291,120","$248,955","$811,161",$0,"$1,427,360","$309,558"
3026260038,"$291,072",$0,"$291,072",$0,$0,$0,"$291,072","$85,085"
2028740037,"$291,056",$0,"$291,056",$0,$0,$0,"$306,234","$292,613"
2025360026,"$291,056",$0,"$291,056",$0,"$16,142",$0,"$322,960","$303,868"
1021100073,"$291,027","$35,068","$326,095",$0,$0,$0,"$326,095","$192,659"
1021180011,"$290,790",$0,"$290,790",$0,$0,$0,"$290,790","$302,720"
2040190035,"$290,775",$0,"$290,775",$0,"$34,246",$0,"$326,821","$140,109"
2026470014,"$290,769",$0,"$290,769",$0,$0,$0,"$290,769","$136,677"
2048570082,"$290,743",$0,"$290,743","$49,392",$0,$0,"$341,681","$146,029"
2022750022,"$290,727",$0,"$290,727",$0,"$54,612",$0,"$345,339","$121,433"
3074620035,"$290,620",$0,"$290,620",$0,$0,$0,"$290,620","$109,024"
3074620034,"$290,620",$0,"$290,620",$0,$0,$0,"$290,620","$109,024"
3074620033,"$290,620",$0,"$290,620",$0,$0,$0,"$290,620","$109,024"
1021760046,"$290,458",$0,"$290,458",$0,$0,$0,"$290,458","$180,949"
3012690004,"$290,407",$0,"$290,407",$0,"$156,698",$0,"$570,468","$60,510"
1010540021,"$290,390",$0,"$290,390",$0,$0,$0,"$290,390","$97,950"
3013050060,"$290,368",$0,"$290,368",$0,$0,"$2,460","$292,828","$197,195"
2024270043,"$290,365",$0,"$290,365",$0,$0,$0,"$310,604","$57,406"
3014000011,"$290,264",$0,"$290,264",$0,$0,$0,"$290,264","$163,326"
1004360052,"$290,122","$853,827","$1,143,949",$0,"$290,154",$0,"$1,434,103","$555,161"
4015140051,"$290,000",$0,"$290,000",$0,$0,$0,"$290,000","$194,500"
3061170040,"$289,979",$0,"$289,979",$0,$0,"$6,017","$295,996","$115,309"
4006080047,"$289,965",$0,"$289,965",$0,$0,$0,"$289,965","$88,179"
2040350005,"$289,852",$0,"$289,852",$0,"$57,401",$0,"$347,253","$237,122"
1012110018,"$289,773",$0,"$289,773",$0,$0,$0,"$289,773","$163,751"
3087160058,"$289,745",$0,"$289,745",$0,$0,$0,"$289,745","$240,648"
1021640058,"$289,742","$151,510","$441,252",$0,$0,$0,"$466,841","$212,865"
2030440047,"$289,681",$0,"$289,681",$0,"$45,213",$0,"$334,894","$173,104"
3045980024,"$289,653",$0,"$289,653",$0,$0,$0,"$289,653","$161,689"
4092350023,"$289,536",$0,"$289,536",$0,$0,$0,"$290,263","$152,488"
3002380020,"$289,436",$0,"$289,436",$0,$0,$0,"$289,436","$85,709"
3014390007,"$289,400",$0,"$289,400",$0,$0,$0,"$289,400","$162,962"
2039140040,"$289,395",$0,"$289,395",$0,$0,$0,"$289,395","$231,572"
3013680003,"$289,343","$43,770","$333,113",$0,$0,$0,"$333,113","$171,659"
1011250062,"$288,844","$863,585","$1,152,429",$0,"$759,915",$0,"$2,024,848","$760,926"
4014950001,"$288,809",$0,"$288,809",$0,$0,$0,"$288,809","$129,239"
4017680043,"$288,800",$0,"$288,800",$0,$0,$0,"$288,800","$19,364"
4014680023,"$288,752","$47,480","$336,232",$0,$0,"$7,632","$349,615","$138,358"
2028790123,"$288,670","$19,584","$308,254",$0,$0,$0,"$308,254","$193,308"
2028790121,"$288,670",$0,"$288,670",$0,$0,$0,"$288,670","$191,937"
3012240001,"$288,489",$0,"$288,489",$0,$0,$0,"$288,489","$91,259"
2024390042,"$288,374",$0,"$288,374",$0,$0,$0,"$288,374","$114,607"
3006370003,"$288,346",$0,"$288,346",$0,"$65,326",$0,"$366,213","$183,869"
4015640043,"$288,313",$0,"$288,313",$0,$0,$0,"$288,313","$209,857"
1003480027,"$288,108",$0,"$288,108",$0,"$52,515",$0,"$340,623","$193,201"
4005690032,"$287,940",$0,"$287,940",$0,$0,$0,"$287,940","$60,792"
1012160048,"$287,940","$1,824,013","$2,111,953","$224,942",$0,$0,"$2,343,303","$889,537"
3011760079,"$287,925","$298,574","$586,499",$0,$0,$0,"$588,174","$178,413"
3038060023,"$287,780",$0,"$287,780",$0,"$63,235",$0,"$352,831","$182,108"
2032660099,"$287,654",$0,"$287,654",$0,$0,$0,"$299,054","$169,017"
2026710001,"$287,539",$0,"$287,539",$0,$0,$0,"$287,539","$173,601"
4049580010,"$287,432",$0,"$287,432",$0,$0,$0,"$287,432","$90,390"
3051520028,"$287,243",$0,"$287,243",$0,$0,$0,"$287,243","$141,980"
3065840004,"$287,194",$0,"$287,194",$0,$0,$0,"$287,194","$68,134"
1004680051,"$287,150","$28,399","$315,549",$0,$0,$0,"$315,549","$93,264"
1002800052,"$287,101","$71,949","$359,050",$0,"$294,954",$0,"$666,071","$139,981"
2022810035,"$287,060","$44,779","$331,839",$0,$0,$0,"$331,840","$100,358"
3062890056,"$287,003",$0,"$287,003",$0,$0,$0,"$287,003","$99,958"
