BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Units,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses 
3055970073,"$272,328",$0,"$272,328",$0,0,$0,$0,"$6,317","$278,645",$0,"$179,079"
4012980079,"$272,305",$0,"$272,305",$0,0,$0,$0,$0,"$297,096",$0,"$126,809"
2033000001,"$272,303",$0,"$272,303",$0,0,$0,$0,$0,"$272,303",$0,"$162,263"
2033170036,"$272,247",$0,"$272,247",$0,0,$0,$0,$0,"$272,247",$0,"$145,727"
1019880127,"$272,230",$0,"$272,230","$25,709",0,$0,$0,$0,"$297,939",$0,"$187,983"
3013000001,"$272,182",$0,"$272,182",$0,0,"$131,714",$0,$0,"$403,896","$86,124","$291,407"
1006260026,"$272,177",$0,"$272,177",$0,0,"$48,213",$0,$0,"$320,390",$0,"$157,652"
3054890025,"$272,092",$0,"$272,092",$0,0,$0,$0,$0,"$272,092",$0,"$131,239"
1014051104,"$272,079",$0,"$272,079",$0,0,$0,$0,$0,"$272,079",$0,"$137,404"
3051210007,"$272,046",$0,"$272,046",$0,0,$0,$0,$0,"$272,046",$0,"$156,115"
1021330016,"$272,040",$0,"$272,040",$0,0,$0,$0,$0,"$272,040",$0,"$187,737"
3058710058,"$272,000",$0,"$272,000",$0,0,$0,$0,$0,"$272,000",$0,"$186,462"
1021150017,"$271,947",$0,"$271,947",$0,0,$0,$0,$0,"$271,947",$0,"$354,769"
1018590037,"$271,863",$0,"$271,863",$0,0,$0,$0,$0,"$271,863",$0,"$191,987"
2030370077,"$271,797",$0,"$271,797",$0,0,"$28,212",$0,$0,"$300,009",$0,"$168,305"
1003930021,"$271,355",$0,"$271,355",$0,0,$0,$0,$0,"$271,355",$0,"$140,622"
3051510001,"$271,276",$0,"$271,276",$0,0,$0,$0,$0,"$271,276",$0,"$139,901"
1021270029,"$271,259",$0,"$271,259",$0,0,"$48,103",$0,$0,"$319,362",$0,"$192,304"
1008500018,"$270,747",$0,"$270,747",$0,0,"$58,896",$0,$0,"$329,643",$0,"$111,910"
2033440099,"$270,601",$0,"$270,601",$0,0,$0,$0,$0,"$270,601",$0,"$123,050"
2029730054,"$270,553",$0,"$270,553",$0,0,$0,$0,$0,"$270,553",$0,"$342,982"
1022170009,"$270,550",$0,"$270,550",$0,0,$0,$0,"$111,884","$382,454",$0,"$249,092"
1003550038,"$270,456",$0,"$270,456",$0,0,$0,$0,$0,"$271,408",$0,"$109,892"
1015680036,"$270,235",$0,"$270,235",$0,0,$0,$0,$0,"$270,235","$2,687","$108,270"
2038190050,"$270,095",$0,"$270,095",$0,0,"$17,048",$0,$0,"$287,143",$0,"$169,823"
2027030053,"$270,092",$0,"$270,092",$0,0,"$62,400",$0,"$129,324","$461,846",$0,"$300,857"
1020710005,"$270,049",$0,"$270,049",$0,0,$0,$0,$0,"$272,089",$0,"$220,284"
1009060040,"$270,029",$0,"$270,029",$0,0,$0,$0,$0,"$270,029",$0,"$84,645"
1009060041,"$270,029",$0,"$270,029",$0,0,$0,$0,$0,"$270,029",$0,"$84,645"
1015480019,"$269,993","$822,955","$1,092,948",$0,0,"$153,974",$0,"$4,938","$1,251,860","$28,479","$739,548"
2032610124,"$269,985",$0,"$269,985",$0,0,$0,$0,$0,"$269,985",$0,"$105,857"
1010620024,"$269,907",$0,"$269,907",$0,0,$0,$0,$0,"$269,907",$0,"$177,694"
1010620025,"$269,907",$0,"$269,907",$0,0,$0,$0,$0,"$269,907",$0,"$177,694"
4010880058,"$269,834",$0,"$269,834",$0,0,$0,$0,$0,"$269,834",$0,"$93,694"
1010230002,"$269,740",$0,"$269,740",$0,0,"$438,032",$0,$0,"$869,296",$0,"$202,732"
3012660012,"$269,718",$0,"$269,718",$0,0,$0,$0,$0,"$269,718",$0,"$148,684"
3045990043,"$269,690",$0,"$269,690",$0,0,"$44,180",$0,"$2,653","$316,523",$0,"$150,335"
1020510001,"$269,675",$0,"$269,675",$0,0,$0,$0,$0,"$269,675",$0,"$180,167"
2031910045,"$269,599",$0,"$269,599",$0,0,$0,$0,$0,"$269,599",$0,"$183,732"
3048860032,"$269,522",$0,"$269,522",$0,0,$0,$0,$174,"$269,696",$0,"$170,308"
4017530063,"$269,507",$0,"$269,507",$0,0,$0,$0,$0,"$269,882",$0,"$141,389"
3056060025,"$269,435",$0,"$269,435",$0,0,$0,$0,$0,"$269,435",$0,"$185,966"
1005250032,"$269,375",$0,"$269,375",$0,0,"$109,218","$18,000",$0,"$396,593","$3,134","$259,673"
1019770028,"$269,247",$0,"$269,247",$0,0,$0,$0,$0,"$275,247",$0,"$133,151"
2033500044,"$269,225",$0,"$269,225",$0,0,$0,$0,$0,"$269,225",$0,"$127,282"
1015490034,"$269,193",$0,"$269,193","$6,145",0,$0,$0,$0,"$276,178","$10,720","$92,087"
1008860038,"$269,162",$0,"$269,162",$0,0,$0,$0,$0,"$269,612",$0,"$108,327"
3059070006,"$269,162",$0,"$269,162",$0,0,$0,$0,"$18,649","$287,811",$0,"$209,092"
1021590077,"$269,105",$0,"$269,105",$0,0,$0,$0,"$3,432","$272,537",$0,"$296,886"
1004500014,"$269,001",$0,"$269,001",$0,0,$0,$0,$0,"$269,001",$0,"$32,885"
3053750082,"$268,935",$0,"$268,935",$0,0,$0,$0,$0,"$268,935",$0,"$191,636"
2042490025,"$268,872",$0,"$268,872",$0,0,$0,$0,$0,"$268,872",$0,"$230,684"
3056140019,"$268,825",$0,"$268,825",$0,0,$0,$0,$0,"$268,825",$0,"$171,274"
3061370063,"$268,654",$0,"$268,654",$0,0,$0,$0,$0,"$268,654",$0,"$140,448"
3019180024,"$268,476",$0,"$268,476",$0,0,$0,$0,$0,"$268,583",$0,"$98,011"
2032480057,"$268,405",$0,"$268,405",$0,0,"$337,517",$0,"$189,504","$795,426",$0,"$323,595"
3073240042,"$268,399",$0,"$268,399",$0,0,"$150,249",$0,"$4,809","$423,583",$0,"$158,309"
1005460015,"$268,392",$0,"$268,392",$0,0,$0,"$1,262,504",$0,"$1,547,009",$0,"$1,188,723"
3011730086,"$268,273",$0,"$268,273",$0,0,$0,$0,"$14,503","$282,776",$0,"$311,005"
1010370049,"$268,203",$0,"$268,203",$0,0,$0,$0,$0,"$268,203",$0,"$149,832"
1004610043,"$267,985",$0,"$267,985",$0,0,$0,$0,$0,"$267,985",$0,"$114,916"
1012280026,"$267,901",$0,"$267,901",$0,0,"$35,400",$0,$0,"$303,301",$0,"$68,222"
1004500012,"$267,891",$0,"$267,891",$0,0,$0,$0,$0,"$267,891",$0,"$98,328"
2027510022,"$267,847",$0,"$267,847",$0,0,$0,$0,"$699,584","$983,043",$0,"$584,525"
1015850016,"$267,836",$0,"$267,836",$0,0,$0,$0,$0,"$267,836",$0,"$70,209"
2028690001,"$267,831",$0,"$267,831",$0,0,"$57,490",$0,$0,"$325,321",$0,"$246,935"
2032200110,"$267,797",$0,"$267,797","$25,214",0,$0,$0,$0,"$293,011",$0,"$202,055"
1013700001,"$267,711",$0,"$267,711","$24,500",0,"$407,075",$0,$0,"$814,423",$0,"$183,699"
2031600014,"$267,697",$0,"$267,697",$0,0,$0,$0,$0,"$267,697",$0,"$213,945"
1015800017,"$267,502",$0,"$267,502",$0,0,$0,$0,$0,"$267,502",$0,"$107,789"
3021010062,"$267,432",$0,"$267,432",$0,0,$0,$0,$0,"$267,432",$0,"$125,232"
2027230068,"$267,426",$0,"$267,426","$47,126",0,$0,$0,$0,"$314,552",$0,"$190,216"
2033440001,"$267,392",$0,"$267,392",$0,0,"$89,401",$0,$0,"$356,793",$0,"$315,303"
1015780027,"$267,362",$0,"$267,362",$0,0,"$184,800",$0,$0,"$555,390",$0,"$218,176"
1021740038,"$267,350",$0,"$267,350",$0,0,"$166,402",$0,$0,"$434,957",$0,"$311,764"
3053790021,"$267,321",$0,"$267,321",$0,0,$0,$0,$0,"$267,321",$0,"$222,016"
1015620042,"$267,298",$0,"$267,298",$0,0,$0,$0,$0,"$268,748",$0,"$87,308"
2027200057,"$267,128",$0,"$267,128",$0,0,$0,$0,"$499,058","$771,910",$0,"$660,493"
1011280041,"$266,976",$0,"$266,976",$0,0,$0,$0,$0,"$266,976",$0,"$58,624"
1005430063,"$266,929",$0,"$266,929",$0,0,$0,$0,$0,"$266,929","$4,572","$130,928"
3075730066,"$266,901",$0,"$266,901",$0,0,$0,$0,$0,"$266,901",$0,"$118,496"
4031170017,"$266,888",$0,"$266,888",$0,0,$0,$0,"$4,626","$278,334",$0,"$104,485"
1015700006,"$266,875",$0,"$266,875",$0,0,$0,$0,$0,"$266,875","$6,210","$103,825"
1009160005,"$266,675",$0,"$266,675",$0,0,"$75,569",$0,$0,"$342,244","$2,550","$145,030"
4016000121,"$266,575",$0,"$266,575",$0,0,"$104,835",$0,$0,"$371,410",$0,"$130,411"
2033190016,"$266,310",$0,"$266,310",$0,0,$0,$0,$0,"$266,310",$0,"$127,210"
1004670047,"$266,302",$0,"$266,302",$0,0,$0,$0,$0,"$266,302",$0,"$53,415"
3021480007,"$266,293",$0,"$266,293",$0,0,"$46,915",$0,$0,"$313,208",$897,"$154,811"
1005050016,"$266,260",$0,"$266,260",$0,0,$0,$0,$0,"$266,260",$0,"$119,165"
3065530006,"$266,177",$0,"$266,177",$0,0,"$113,630",$0,"$125,860","$546,709","$4,606","$207,012"
1003990026,"$266,083","$44,220","$310,303",$0,0,"$79,306",$0,$0,"$389,609",$0,"$175,068"
1015300007,"$266,041",$0,"$266,041",$0,0,$0,$0,$0,"$266,713",$0,"$107,272"
1009070044,"$266,009",$0,"$266,009",$0,0,$0,$0,$0,"$266,009","$3,875","$104,789"
1004460027,"$265,648",$0,"$265,648",$0,0,$0,$0,$0,"$265,648",$0,"$158,568"
2031670068,"$265,574",$0,"$265,574",$0,0,"$31,020",$0,"$9,864","$307,290",$0,"$218,178"
2024380080,"$265,332",$0,"$265,332",$0,0,$0,$0,"$2,402","$267,734","$2,300","$181,672"
3067160075,"$265,320",$0,"$265,320",$0,0,$0,$0,$0,"$265,320","$8,000","$188,796"
3054710001,"$265,209",$0,"$265,209",$0,0,$0,$0,$0,"$265,209","$3,815","$169,518"
1020980029,"$265,101",$0,"$265,101",$0,0,"$161,892",$0,$0,"$426,993",$0,"$374,934"
1021690025,"$265,082",$0,"$265,082",$0,0,"$12,000",$0,$0,"$277,082","$4,367","$251,248"
2031980031,"$265,051",$0,"$265,051",$0,0,$0,$0,$0,"$265,051",$0,"$224,996"
4014220024,"$264,952",$0,"$264,952",$0,0,$0,$0,$0,"$264,952",$0,"$182,226"
1006180058,"$264,933",$0,"$264,933",$0,0,$0,$0,$0,"$264,933",$0,"$117,523"
1021700283,"$264,854",$0,"$264,854",$0,0,$0,$0,$0,"$264,854",$0,"$120,728"
1014330022,"$264,677","$38,025","$302,702",$0,0,"$75,600",$0,$0,"$378,302","$2,950","$121,839"
4012910025,"$264,323",$0,"$264,323",$0,0,$0,$0,$0,"$264,922",$0,"$118,071"
1022290001,"$264,257",$0,"$264,257",$0,0,"$26,864",$0,$0,"$291,121",$0,"$275,386"
3067700050,"$264,231",$0,"$264,231",$0,0,$0,$0,$0,"$264,231",$0,"$153,015"
3050450038,"$264,117",$0,"$264,117",$0,0,$0,$0,$0,"$264,117",$0,"$150,310"
3073160044,"$264,091",$0,"$264,091",$0,0,"$166,982",$0,$0,"$431,073",$0,"$175,135"
1013090039,"$264,069",$0,"$264,069",$0,0,"$421,970",$0,$0,"$731,726",$0,"$181,295"
1018790031,"$264,025",$0,"$264,025",$0,0,$0,$0,$0,"$264,025",$0,"$179,622"
4051240030,"$264,000",$0,"$264,000",$0,0,$0,$0,$0,"$264,000",$0,"$159,000"
1012280028,"$263,908",$0,"$263,908",$0,0,"$38,400",$0,$0,"$302,308",$0,"$71,136"
2032730256,"$263,889",$0,"$263,889",$0,0,"$41,260",$0,$0,"$305,149",$0,"$183,637"
4006630037,"$263,887",$0,"$263,887",$0,0,$0,$0,$0,"$263,887",$0,"$231,649"
3046150036,"$263,841",$0,"$263,841",$0,0,$0,$0,$0,"$263,841","$5,750","$176,312"
1015450038,"$263,801",$0,"$263,801",$0,0,$0,$0,$0,"$263,801","$5,017","$115,409"
1004670055,"$263,799",$0,"$263,799",$0,0,$0,$0,$0,"$263,799",$0,"$76,840"
3011790023,"$263,686",$0,"$263,686",$0,0,$0,$0,$353,"$264,239",$0,"$193,592"
2032920045,"$263,557",$0,"$263,557",$0,0,$0,$0,"$49,842","$313,399",$0,"$175,101"
1015190013,"$263,475",$0,"$263,475",$0,0,$0,$0,$0,"$263,475",$0,"$59,350"
1008810063,"$263,414",$0,"$263,414",$0,0,$0,$0,$0,"$263,414",$0,"$197,867"
1011230060,"$263,376",$0,"$263,376",$0,0,$0,$0,$0,"$263,376",$0,"$69,980"
4004070026,"$263,368",$0,"$263,368",$0,0,$0,$0,$0,"$263,368",$0,"$140,180"
1001720030,"$263,302",$0,"$263,302","$42,670",0,"$89,778",$0,$0,"$407,950",$833,"$153,788"
2028100013,"$263,267",$0,"$263,267",$0,0,$0,$0,$0,"$263,267",$0,"$177,809"
3086920010,"$263,173",$0,"$263,173",$0,0,$0,$0,"$301,537","$578,417",$0,"$212,480"
1015260017,"$263,170","$37,800","$300,970",$0,0,$0,$0,$0,"$300,970","$6,644","$112,823"
2031490084,"$263,168",$0,"$263,168",$0,0,$0,$0,$0,"$263,168",$0,"$147,433"
4006510001,"$263,109",$0,"$263,109",$0,0,"$13,797",$0,$0,"$277,380",$0,"$217,255"
3058760025,"$263,105",$0,"$263,105",$0,0,$0,$0,$0,"$263,105","$17,225","$203,160"
1014530020,"$263,090",$0,"$263,090",$0,0,$0,$0,$0,"$263,090","$15,471","$93,858"
3061300006,"$263,000",$0,"$263,000",$0,0,"$46,200",$0,$0,"$309,200",$0,"$168,246"
1009100013,"$262,898",$0,"$262,898",$0,0,"$40,700",$0,$0,"$303,598","$6,500","$186,261"
3046220029,"$262,879",$0,"$262,879",$0,0,"$38,131",$0,$0,"$301,010",$0,"$182,176"
1014670012,"$262,862",$0,"$262,862",$0,0,$0,$0,$0,"$262,862",$0,"$82,008"
1021190026,"$262,793",$0,"$262,793",$0,0,$0,$0,$0,"$262,793","$6,510","$152,509"
1004430047,"$262,512",$0,"$262,512",$0,0,$0,$0,$0,"$262,512",$257,"$78,183"
1004370046,"$262,472",$0,"$262,472",$0,0,$0,$0,$0,"$262,472",$0,"$133,054"
3051230022,"$262,408",$0,"$262,408",$0,0,$0,$0,$0,"$262,408",$0,"$158,344"
3067150047,"$262,351",$0,"$262,351",$0,0,$0,$0,$0,"$262,351",$0,"$134,025"
2031510043,"$262,319",$0,"$262,319",$0,0,$0,$0,$0,"$262,319",$0,"$164,952"
3066260043,"$262,108",$0,"$262,108",$0,0,$0,$0,"$8,300","$270,408",$0,"$128,502"
1015780038,"$262,098",$0,"$262,098",$0,0,$0,$0,$0,"$275,298",$0,"$191,659"
1015840049,"$262,093",$0,"$262,093",$0,0,"$125,500",$0,$249,"$387,842","$1,505","$175,748"
2030560027,"$262,062",$0,"$262,062",$0,0,$0,$0,"$2,541","$264,603",$0,"$164,779"
2027960050,"$262,053",$0,"$262,053",$0,0,$0,$0,$0,"$262,053",$0,"$119,536"
1006120010,"$262,025",$0,"$262,025",$0,0,$0,$0,$0,"$262,025",$0,"$90,459"
3050610006,"$261,925",$0,"$261,925",$0,0,$0,$0,$0,"$261,925",$0,"$182,178"
4012910060,"$261,890",$0,"$261,890",$0,0,$0,$0,$0,"$261,890",$0,"$173,861"
3067000009,"$261,798",$0,"$261,798",$0,0,$0,$0,$0,"$261,798",$0,"$127,284"
4006840073,"$261,656",$0,"$261,656",$0,0,$0,$0,$0,"$261,656","$2,578","$147,644"
1011400027,"$261,557",$0,"$261,557",$0,0,$0,$0,"$3,049","$264,606",$0,"$133,978"
2031980021,"$261,539",$0,"$261,539",$0,0,$0,$0,$0,"$261,539",$0,"$196,309"
3075480015,"$261,539",$0,"$261,539",$0,0,$0,$0,$0,"$261,539",$0,"$128,878"
3075480024,"$261,539",$0,"$261,539",$0,0,$0,$0,$0,"$261,539",$0,"$128,878"
1014480011,"$261,433",$0,"$261,433",$0,0,$0,$0,$0,"$261,433",$0,"$138,094"
1011290017,"$261,358",$0,"$261,358",$0,0,$0,$0,$0,"$261,358",$0,"$130,278"
1011980015,"$261,349",$0,"$261,349",$0,0,$0,$0,$0,"$261,349",$0,"$94,208"
1018630004,"$261,088",$0,"$261,088",$0,0,$0,$0,$0,"$261,088","$21,500","$162,943"
3013960074,"$261,036",$0,"$261,036",$0,0,$0,$0,$0,"$261,036","$53,468","$193,230"
3010400061,"$260,994",$0,"$260,994",$0,0,$0,$0,$0,"$260,994",$0,"$95,860"
4007150029,"$260,966",$0,"$260,966",$0,0,$0,$0,$0,"$260,966",$0,"$123,577"
1014720005,"$260,963",$0,"$260,963",$0,0,$0,$0,$0,"$265,163",$0,"$130,148"
1009240041,"$260,915",$0,"$260,915",$0,0,$0,$0,$0,"$260,915",$0,"$112,804"
1014480028,"$260,794",$0,"$260,794",$0,0,"$66,990",$0,$0,"$334,334","$3,460","$118,744"
5003560304,"$260,757",$0,"$260,757",$0,0,$0,$0,$0,"$260,757",$0,"$89,487"
3011810028,"$260,756",$0,"$260,756",$0,0,$0,$0,"$32,595","$293,351",$0,"$181,302"
3050650001,"$260,696",$0,"$260,696",$0,0,$0,$0,$0,"$260,696",$0,"$143,492"
1019700055,"$260,669",$0,"$260,669",$0,0,$0,$0,$0,"$260,669",$0,"$160,866"
2031640011,"$260,596",$0,"$260,596",$0,0,$0,$0,"$2,500","$263,096","$6,802","$166,737"
1015530013,"$260,518",$0,"$260,518",$0,0,$0,$0,$0,"$260,518",$0,"$84,790"
1021680074,"$260,393",$0,"$260,393",$0,0,"$219,600",$0,$140,"$481,315",$0,"$203,504"
1014450034,"$260,382",$0,"$260,382",$0,0,$0,$0,$0,"$260,382",$0,"$155,311"
2033310082,"$260,377",$0,"$260,377",$0,0,$0,$0,$0,"$260,377",$0,"$251,209"
1011270003,"$260,230",$0,"$260,230",$0,0,"$420,216",$0,"$4,428","$795,110",$0,"$124,802"
1012520046,"$260,163",$0,"$260,163",$0,0,$0,$0,$0,"$260,163",$0,"$241,067"
1014270023,"$260,106","$153,999","$414,105","$41,800",0,"$452,723",$0,$153,"$934,633","$4,245","$250,890"
3053950008,"$260,106",$0,"$260,106",$0,0,"$126,610",$0,$0,"$386,716",$0,"$164,541"
1013950037,"$260,039",$0,"$260,039",$0,0,"$516,000",$0,$0,"$833,041","$22,738","$207,269"
2033500019,"$260,000",$0,"$260,000",$0,0,$0,$0,"$90,000","$350,000",$0,"$147,000"
3064610036,"$260,000",$0,"$260,000",$0,0,$0,$0,$0,"$260,000",$0,"$192,287"
1011430027,"$259,794","$447,600","$707,394",$0,0,$0,$0,$0,"$707,394",$0,"$172,896"
3011850027,"$259,744",$0,"$259,744",$0,0,$0,$0,"$2,766","$262,510",$0,"$170,678"
3013960070,"$259,684",$0,"$259,684",$0,0,$0,$0,$0,"$259,684","$55,344","$201,766"
1015670010,"$259,535",$0,"$259,535",$0,0,$0,$0,$0,"$259,535","$1,375","$102,797"
1013470038,"$259,510","$199,900","$459,410",$0,0,"$34,400",$0,$0,"$493,810","$18,877","$277,580"
1006200001,"$259,377","$37,150","$296,527",$0,0,"$308,191",$0,$0,"$633,427",$0,"$236,865"
2030900049,"$259,354",$0,"$259,354",$0,0,"$11,000",$0,$0,"$270,354",$0,"$181,725"
3011730067,"$259,348",$0,"$259,348",$0,0,$0,$0,$174,"$259,638",$0,"$167,337"
1015190011,"$259,320",$0,"$259,320",$0,0,$0,$0,$0,"$259,320",$0,"$105,393"
2031730052,"$259,236",$0,"$259,236",$0,0,$0,$0,$0,"$259,236",$0,"$141,893"
1021560068,"$259,148",$0,"$259,148",$0,0,$0,$0,"$19,686","$278,834",$0,"$184,015"
1015780036,"$259,077",$0,"$259,077",$0,0,$0,$0,$0,"$259,077",$0,"$175,660"
1014410023,"$258,972",$0,"$258,972",$0,0,"$231,850",$0,$0,"$490,822","$133,688","$283,743"
1010230061,"$258,944","$5,263,060","$5,522,004",$0,0,"$309,771",$0,$0,"$5,913,744","$17,776","$1,656,186"
1015840044,"$258,944",$0,"$258,944",$0,0,$0,$0,$0,"$258,944","$4,013","$76,555"
1002050004,"$258,921",$0,"$258,921",$0,0,"$148,730",$0,$0,"$407,651",$0,"$153,416"
1004510057,"$258,915",$0,"$258,915",$0,0,"$82,654",$0,$0,"$341,569",$0,"$111,217"
1015680034,"$258,856",$0,"$258,856",$0,0,$0,$0,$0,"$258,856","$7,903","$113,559"
1015260016,"$258,830",$0,"$258,830",$0,0,$0,$0,$0,"$258,830",$0,"$71,559"
1022380007,"$258,821",$0,"$258,821",$0,0,$0,$0,"$20,061","$278,882",$0,"$211,867"
3046150001,"$258,612",$0,"$258,612",$0,0,"$68,015",$0,$0,"$326,627",$0,"$156,278"
1006190070,"$258,595",$0,"$258,595",$0,0,"$45,320",$0,$0,"$303,915","$8,362","$188,830"
1020740033,"$258,475",$0,"$258,475",$0,0,$0,$0,"$995,621","$1,257,354",$0,"$1,037,633"
1020750036,"$258,475",$0,"$258,475",$0,0,$0,$0,"$995,621","$1,257,354",$0,"$1,037,633"
1003730019,"$258,372","$18,600","$276,972",$0,0,$0,$0,$0,"$276,972",$0,"$95,267"
3057290030,"$258,142",$0,"$258,142",$0,0,$0,$0,$0,"$258,142",$0,"$201,782"
3013260015,"$258,137",$0,"$258,137",$0,0,$0,$0,$0,"$258,137",$0,"$225,087"
1004470049,"$258,044",$0,"$258,044",$0,0,$0,$0,$0,"$258,044",$0,"$85,454"
3017990013,"$258,002",$0,"$258,002",$0,0,$0,$0,"$790,305","$1,075,596",$0,"$670,140"
3014020021,"$257,968",$0,"$257,968",$0,0,$0,$0,$0,"$257,968","$49,590","$162,579"
4007150027,"$257,906",$0,"$257,906",$0,0,$0,$0,$0,"$257,906",$0,"$107,565"
1005420034,"$257,798",$0,"$257,798",$0,0,$0,$0,$0,"$257,798",$0,"$166,386"
2032920097,"$257,795",$0,"$257,795",$0,0,$0,$0,$0,"$259,595",$0,"$158,242"
3068170030,"$257,742",$0,"$257,742",$0,0,$0,$0,"$4,842","$262,584",$0,"$96,733"
1014720006,"$257,740",$0,"$257,740",$0,0,$0,$0,$0,"$257,740",$0,"$91,582"
1004470011,"$257,735",$0,"$257,735",$0,0,"$49,200",$0,$0,"$306,935",$0,"$168,782"
4012970050,"$257,732",$0,"$257,732",$0,0,$0,$0,$0,"$257,732","$1,836","$234,877"
