BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
1004160064,"$244,317.00",$0.00,"$244,317.00",$0.00,"$112,160.00",$0.00,"$356,477.00",$348.00,"$94,919.00"
2033030010,"$244,237.00",$0.00,"$244,237.00",$0.00,$0.00,$0.00,"$244,237.00",$0.00,"$103,294.00"
1005390044,"$244,033.00",$0.00,"$244,033.00",$0.00,$0.00,$0.00,"$244,033.00",$0.00,"$60,134.00"
1003480032,"$243,845.00",$0.00,"$243,845.00",$0.00,"$45,000.00",$0.00,"$288,845.00",$0.00,"$117,771.00"
2023650029,"$243,690.00",$0.00,"$243,690.00",$0.00,"$20,100.00",$0.00,"$263,790.00",$0.00,"$139,815.00"
1012420128,"$243,686.00","$193,284.00","$436,970.00",$0.00,$0.00,$0.00,"$438,262.00","$1,850.00","$193,569.00"
2032250121,"$243,593.00",$0.00,"$243,593.00",$0.00,$0.00,$0.00,"$243,593.00",$0.00,"$205,874.00"
1020610029,"$243,396.00","$218,840.00","$462,236.00",$0.00,$0.00,$0.00,"$462,236.00",$0.00,"$333,307.00"
1016290062,"$243,349.00",$0.00,"$243,349.00",$0.00,$0.00,$0.00,"$244,523.00",$0.00,"$84,405.00"
1007620048,"$243,298.00",$0.00,"$243,298.00",$0.00,"$98,156.00",$0.00,"$341,454.00",$0.00,"$190,342.00"
1018270020,"$243,276.00",$0.00,"$243,276.00",$0.00,$0.00,"$2,060.00","$245,336.00","$15,600.00","$140,475.00"
1015300044,"$243,263.00",$0.00,"$243,263.00",$0.00,"$28,444.00",$0.00,"$273,773.00","$10,615.00","$88,735.00"
1014440013,"$243,237.00","$670,485.00","$913,722.00","$29,637.00",$0.00,$0.00,"$951,419.00",$0.00,"$370,579.00"
2031520032,"$242,880.00","$68,400.00","$311,280.00",$0.00,$0.00,$0.00,"$311,280.00",$0.00,"$196,477.00"
2030520007,"$242,835.00",$0.00,"$242,835.00",$0.00,$0.00,$0.00,"$242,835.00",$0.00,"$115,289.00"
1009010045,"$242,817.00","$714,389.00","$957,206.00",$0.00,$0.00,$0.00,"$957,206.00","$92,962.00","$376,794.00"
1009010047,"$242,817.00","$714,389.00","$957,206.00",$0.00,$0.00,$0.00,"$957,206.00","$92,962.00","$376,794.00"
2037230048,"$241,523.00",$0.00,"$241,523.00",$0.00,"$28,122.00",$0.00,"$304,394.00",$0.00,"$199,054.00"
4005920005,"$241,440.00",$0.00,"$241,440.00",$0.00,$0.00,$0.00,"$241,440.00",$0.00,"$121,502.00"
1014680031,"$241,414.00","$195,925.00","$437,339.00",$0.00,$0.00,$0.00,"$437,339.00",$0.00,"$123,227.00"
3002800027,"$241,301.00",$0.00,"$241,301.00",$0.00,$0.00,$0.00,"$241,301.00",$0.00,"$60,528.00"
1015170040,"$241,248.00",$0.00,"$241,248.00",$0.00,"$87,900.00",$0.00,"$329,148.00","$11,100.00","$159,066.00"
3058820075,"$241,208.00",$0.00,"$241,208.00",$0.00,$0.00,$0.00,"$241,208.00",$0.00,"$167,070.00"
1004940030,"$241,194.00",$0.00,"$241,194.00",$0.00,"$65,972.00",$0.00,"$337,828.00","$20,941.00","$171,401.00"
3078680036,"$240,933.00","$11,720.00","$252,653.00",$0.00,$0.00,$0.00,"$252,653.00","$6,000.00","$145,546.00"
1015940040,"$240,909.00","$64,465.00","$305,374.00",$0.00,"$186,826.00","$24,222.00","$597,802.00",$0.00,"$270,972.00"
2030520001,"$240,905.00",$0.00,"$240,905.00",$0.00,"$77,872.00",$0.00,"$318,777.00",$0.00,"$105,184.00"
3033950008,"$240,835.00",$0.00,"$240,835.00",$0.00,$0.00,$0.00,"$240,835.00",$0.00,"$127,066.00"
3058080038,"$240,528.00",$0.00,"$240,528.00",$0.00,$0.00,$0.00,"$240,528.00",$0.00,"$107,523.00"
1002390012,"$240,516.00",$0.00,"$240,516.00",$0.00,"$64,370.00",$0.00,"$304,886.00",$0.00,"$213,122.00"
3052090040,"$240,516.00",$0.00,"$240,516.00",$0.00,"$18,103.00",$0.00,"$258,619.00",$0.00,"$145,538.00"
1012450074,"$240,472.00",$0.00,"$240,472.00",$0.00,$0.00,$0.00,"$240,472.00",$0.00,"$50,967.00"
3072800188,"$240,416.00",$0.00,"$240,416.00",$0.00,$0.00,"$413,563.00","$673,262.00",$0.00,"$265,079.00"
1009100020,"$240,376.00",$0.00,"$240,376.00",$0.00,$0.00,$0.00,"$240,376.00",$0.00,"$119,357.00"
3048640038,"$240,072.00",$0.00,"$240,072.00",$0.00,$0.00,$0.00,"$240,072.00",$0.00,"$122,603.00"
4008720019,"$240,000.00",$0.00,"$240,000.00",$0.00,$0.00,$0.00,"$240,000.00",$0.00,"$256,799.00"
1004800004,"$239,849.00",$0.00,"$239,849.00",$0.00,"$134,775.00",$0.00,"$383,024.00",$0.00,"$215,001.00"
1018740025,"$239,820.00",$0.00,"$239,820.00",$0.00,$0.00,$0.00,"$239,820.00",$0.00,"$135,626.00"
3021600018,"$239,676.00",$0.00,"$239,676.00",$0.00,"$45,660.00",$0.00,"$285,336.00",$0.00,"$265,726.00"
4013270006,"$239,628.00",$0.00,"$239,628.00",$0.00,$0.00,$0.00,"$239,628.00",$0.00,"$121,195.00"
5033420021,"$239,514.00",$0.00,"$239,514.00",$0.00,$0.00,$0.00,"$239,514.00",$0.00,"$107,422.00"
1003440168,"$239,469.00",$0.00,"$239,469.00",$0.00,"$34,305.00",$0.00,"$273,774.00",$0.00,"$146,929.00"
1020140029,"$239,438.00",$0.00,"$239,438.00",$0.00,"$164,973.00",$0.00,"$457,962.00","$3,917.00","$154,138.00"
1005400001,"$239,256.00","$158,360.00","$397,616.00",$0.00,"$84,400.00",$0.00,"$482,016.00",$0.00,"$107,061.00"
3001770012,"$239,250.00","$12,450.00","$251,700.00",$0.00,$0.00,$0.00,"$251,700.00",$0.00,"$65,500.00"
1014450031,"$239,182.00","$180,436.00","$419,618.00",$0.00,$0.00,$0.00,"$449,624.00",$0.00,"$166,408.00"
1004070031,"$239,113.00","$90,000.00","$329,113.00",$0.00,"$84,900.00",$0.00,"$414,013.00","$7,000.00","$99,123.00"
1019930033,"$238,846.00",$0.00,"$238,846.00",$0.00,$0.00,$0.00,"$238,846.00","$17,793.00","$152,097.00"
2042470040,"$238,807.00",$0.00,"$238,807.00",$0.00,$0.00,$0.00,"$238,807.00",$0.00,"$205,790.00"
1004650057,"$238,746.00","$74,400.00","$313,146.00",$0.00,$0.00,$0.00,"$313,146.00",$0.00,"$113,533.00"
1004150032,"$238,692.00",$0.00,"$238,692.00",$0.00,$0.00,$0.00,"$238,692.00","$2,834.00","$181,970.00"
4012320075,"$238,607.00",$0.00,"$238,607.00",$0.00,$0.00,$0.00,"$238,607.00",$386.00,"$167,793.00"
4007080054,"$238,495.00",$0.00,"$238,495.00",$0.00,$0.00,$0.00,"$238,495.00",$0.00,"$119,836.00"
1021650006,"$238,455.00",$0.00,"$238,455.00",$0.00,$0.00,$0.00,"$238,455.00",$572.00,"$236,398.00"
1010450022,"$238,450.00",$0.00,"$238,450.00",$0.00,"$43,750.00",$0.00,"$282,200.00",$0.00,"$170,136.00"
4033880022,"$238,445.00",$0.00,"$238,445.00",$0.00,$0.00,$0.00,"$238,445.00",$0.00,"$75,952.00"
1004100046,"$238,383.00",$0.00,"$238,383.00",$0.00,"$208,112.00",$0.00,"$446,495.00",$0.00,"$255,623.00"
1003440069,"$238,370.00","$72,624.00","$310,994.00",$0.00,"$142,620.00",$0.00,"$471,022.00",$0.00,"$128,308.00"
1021080027,"$238,297.00",$0.00,"$238,297.00",$0.00,$0.00,"$22,807.00","$261,104.00",$0.00,"$118,676.00"
1004890012,"$238,202.00","$232,705.00","$470,907.00",$0.00,"$58,920.00",$158.00,"$555,861.00",$0.00,"$72,307.00"
1021650065,"$237,868.00",$0.00,"$237,868.00",$0.00,"$134,880.00",$0.00,"$372,748.00",$0.00,"$232,194.00"
2050560071,"$237,842.00",$0.00,"$237,842.00",$0.00,$0.00,$0.00,"$237,842.00",$0.00,"$122,095.00"
3051600036,"$237,580.00",$0.00,"$237,580.00",$0.00,$0.00,$0.00,"$237,580.00",$0.00,"$137,525.00"
2038740001,"$237,438.00",$0.00,"$237,438.00",$0.00,"$77,910.00","$67,173.00","$382,521.00",$0.00,"$288,250.00"
1013500035,"$237,246.00","$504,147.00","$741,393.00",$0.00,$0.00,$0.00,"$741,393.00",$0.00,"$270,882.00"
4005860057,"$236,830.00",$0.00,"$236,830.00",$0.00,$0.00,$0.00,"$236,830.00","$2,650.00","$145,754.00"
1015580013,"$236,826.00","$221,471.00","$458,297.00",$0.00,$0.00,$0.00,"$464,557.00","$6,700.00","$130,286.00"
1010540007,"$236,676.00","$123,600.00","$360,276.00",$0.00,$0.00,$0.00,"$360,276.00",$0.00,"$272,275.00"
3011680032,"$236,632.00",$0.00,"$236,632.00",$0.00,$0.00,$0.00,"$236,632.00",$0.00,"$134,906.00"
1004450028,"$236,451.00","$28,525.00","$264,976.00",$0.00,"$90,238.00",$0.00,"$355,214.00",$0.00,"$167,488.00"
3058920041,"$236,424.00",$0.00,"$236,424.00","$83,546.00",$0.00,$0.00,"$319,970.00",$0.00,"$23,485.00"
3048540051,"$236,327.00",$0.00,"$236,327.00",$0.00,$0.00,$0.00,"$236,327.00",$0.00,"$179,059.00"
1004400027,"$236,223.00","$4,232.00","$240,455.00",$0.00,$0.00,$0.00,"$240,455.00","$4,800.00","$106,522.00"
1015610009,"$236,091.00","$78,474.00","$314,565.00",$0.00,$0.00,$0.00,"$315,386.00",$0.00,"$85,376.00"
2040300005,"$236,038.00",$0.00,"$236,038.00",$0.00,"$24,599.00",$0.00,"$260,637.00",$0.00,"$149,184.00"
1015430033,"$236,000.00","$523,090.00","$759,090.00",$0.00,$0.00,$0.00,"$759,676.00","$33,096.00","$239,355.00"
1003890007,"$235,912.00","$74,410.00","$310,322.00",$0.00,"$66,782.00",$0.00,"$378,167.00",$0.00,"$135,430.00"
2030740004,"$235,445.00",$0.00,"$235,445.00",$0.00,$0.00,$0.00,"$235,445.00",$0.00,"$165,714.00"
1020760014,"$235,356.00",$0.00,"$235,356.00",$0.00,$0.00,$0.00,"$235,356.00",$0.00,"$113,831.00"
1014690042,"$235,273.00",$0.00,"$235,273.00",$0.00,$0.00,$0.00,"$235,273.00",$0.00,"$70,465.00"
1018270016,"$235,271.00",$0.00,"$235,271.00",$0.00,$0.00,"$2,060.00","$237,331.00","$15,600.00","$140,481.00"
3064350014,"$235,261.00",$0.00,"$235,261.00",$0.00,$0.00,$0.00,"$235,261.00",$0.00,"$142,440.00"
1019930035,"$235,226.00",$0.00,"$235,226.00",$0.00,$0.00,$0.00,"$235,226.00","$14,428.00","$131,369.00"
2032970028,"$235,041.00",$0.00,"$235,041.00",$0.00,$0.00,$0.00,"$235,041.00",$0.00,"$212,248.00"
3019680032,"$235,041.00",$0.00,"$235,041.00",$0.00,$0.00,$0.00,"$235,041.00","$13,662.00","$117,290.00"
3052060060,"$235,008.00",$0.00,"$235,008.00",$0.00,$0.00,$0.00,"$235,008.00",$0.00,"$130,383.00"
2030440047,"$234,905.00",$0.00,"$234,905.00",$0.00,"$34,644.00",$0.00,"$269,549.00",$0.00,"$152,471.00"
2031070034,"$234,696.00",$0.00,"$234,696.00",$0.00,$0.00,$0.00,"$234,696.00",$0.00,"$3,812,793.00"
1022030001,"$234,570.00",$0.00,"$234,570.00",$0.00,"$27,158.00",$0.00,"$261,728.00",$557.00,"$262,938.00"
1019070001,"$234,546.00",$0.00,"$234,546.00",$0.00,"$62,597.00",$0.00,"$312,088.00",$0.00,"$271,895.00"
2023300051,"$234,366.00",$0.00,"$234,366.00",$0.00,$0.00,$0.00,"$234,366.00",$0.00,"$248,192.00"
1020830001,"$234,324.00","$591,400.00","$825,724.00",$0.00,"$231,168.00",$0.00,"$1,056,892.00","$73,425.00","$450,882.00"
3011420089,"$234,297.00",$0.00,"$234,297.00",$0.00,$0.00,$0.00,"$234,297.00",$0.00,"$113,907.00"
1020690011,"$234,283.00",$0.00,"$234,283.00",$0.00,$0.00,"$26,372.00","$260,655.00",$0.00,"$167,876.00"
3063790021,"$234,190.00",$0.00,"$234,190.00",$0.00,$0.00,$0.00,"$234,190.00",$0.00,"$80,200.00"
2031620009,"$234,161.00",$0.00,"$234,161.00",$0.00,$0.00,$0.00,"$234,161.00",$0.00,"$220,997.00"
2039250028,"$234,044.00",$0.00,"$234,044.00",$0.00,$0.00,$0.00,"$234,044.00",$0.00,"$261,671.00"
1010560012,"$233,769.00",$0.00,"$233,769.00",$0.00,$0.00,$0.00,"$233,769.00",$0.00,"$90,169.00"
2028660050,"$233,531.00",$0.00,"$233,531.00",$0.00,"$6,000.00",$0.00,"$239,531.00",$0.00,"$471,863.00"
3027150007,"$233,341.00",$0.00,"$233,341.00",$0.00,$0.00,$0.00,"$233,341.00",$0.00,"$134,917.00"
1003490015,"$233,311.00","$20,330.00","$253,641.00",$0.00,$0.00,$0.00,"$253,716.00",$0.00,"$147,853.00"
4006090025,"$233,247.00",$0.00,"$233,247.00",$0.00,$0.00,$0.00,"$233,247.00",$0.00,"$141,337.00"
2025260078,"$233,123.00",$0.00,"$233,123.00",$0.00,$0.00,"$22,075.00","$255,198.00",$0.00,"$165,243.00"
4014860023,"$232,998.00",$0.00,"$232,998.00",$0.00,"$103,061.00",$0.00,"$354,059.00",$0.00,"$121,244.00"
2032130058,"$232,356.00",$0.00,"$232,356.00",$0.00,$0.00,$0.00,"$232,356.00",$0.00,"$11,653,662.00"
2046430031,"$232,266.00",$0.00,"$232,266.00",$0.00,$0.00,$0.00,"$266,146.00",$0.00,"$137,975.00"
1022340034,"$232,139.00","$15,070.00","$247,209.00",$0.00,$0.00,$0.00,"$247,624.00","$28,965.00","$225,819.00"
3061010026,"$232,100.00",$0.00,"$232,100.00",$0.00,$0.00,$0.00,"$232,100.00",$0.00,"$156,411.00"
3053810018,"$232,089.00",$0.00,"$232,089.00",$0.00,$0.00,$0.00,"$232,089.00",$0.00,"$187,181.00"
3072810177,"$232,038.00",$0.00,"$232,038.00",$0.00,$0.00,$0.00,"$232,038.00",$0.00,"$150,260.00"
1009210009,"$232,012.00",$0.00,"$232,012.00",$0.00,"$40,735.00",$0.00,"$278,601.00","$3,000.00","$84,931.00"
1021740103,"$231,899.00",$0.00,"$231,899.00",$0.00,"$43,567.00","$14,412.00","$289,878.00","$27,582.00","$193,390.00"
1015710001,"$231,839.00",$0.00,"$231,839.00",$0.00,"$55,616.00",$0.00,"$332,879.00",$0.00,"$182,904.00"
2026230188,"$231,768.00",$0.00,"$231,768.00",$0.00,$0.00,$0.00,"$231,768.00",$0.00,"$152,919.00"
2026230205,"$231,768.00",$0.00,"$231,768.00",$0.00,$0.00,$0.00,"$231,768.00",$0.00,"$152,919.00"
2033240014,"$231,695.00",$0.00,"$231,695.00",$0.00,$0.00,$0.00,"$231,695.00",$0.00,"$232,255.00"
1015630003,"$231,495.00","$32,055.00","$263,550.00",$0.00,"$94,881.00",$0.00,"$364,946.00","$4,040.00","$78,896.00"
3049020047,"$231,423.00",$0.00,"$231,423.00",$0.00,$0.00,$0.00,"$231,423.00",$0.00,"$127,804.00"
1004150033,"$231,267.00",$0.00,"$231,267.00",$0.00,"$6,825.00",$0.00,"$238,092.00","$2,834.00","$191,540.00"
3050330039,"$231,115.00",$0.00,"$231,115.00","$49,551.00",$0.00,$0.00,"$280,666.00",$0.00,"$160,739.00"
2031980038,"$231,096.00",$0.00,"$231,096.00",$0.00,$0.00,$0.00,"$231,096.00",$0.00,"$156,944.00"
3023200026,"$231,045.00",$0.00,"$231,045.00",$0.00,$0.00,$0.00,"$231,045.00",$0.00,"$85,960.00"
4092610031,"$230,874.00",$0.00,"$230,874.00",$0.00,$0.00,$0.00,"$230,874.00",$0.00,"$113,949.00"
1010560017,"$230,636.00",$0.00,"$230,636.00",$0.00,$0.00,$0.00,"$462,946.00",$0.00,"$86,093.00"
2048390017,"$230,581.00",$0.00,"$230,581.00",$0.00,$0.00,$0.00,"$231,250.00",$0.00,"$181,734.00"
1005450046,"$230,491.00","$718,601.00","$949,092.00",$0.00,$0.00,"$1,109.00","$950,201.00","$78,845.00","$389,697.00"
1006190067,"$230,398.00","$394,471.00","$624,869.00",$0.00,"$72,789.00",$0.00,"$765,019.00",$0.00,"$247,548.00"
1020700047,"$230,369.00",$0.00,"$230,369.00",$0.00,$0.00,$0.00,"$230,369.00","$7,956.00","$177,889.00"
2039730036,"$230,340.00",$0.00,"$230,340.00",$0.00,$0.00,$0.00,"$230,340.00",$0.00,"$109,020.00"
1004040018,"$230,337.00",$0.00,"$230,337.00",$0.00,"$54,185.00",$0.00,"$293,079.00",$0.00,"$188,695.00"
1018610032,"$230,194.00",$0.00,"$230,194.00",$0.00,$0.00,$0.00,"$230,194.00",$0.00,"$118,121.00"
3024050012,"$230,104.00",$0.00,"$230,104.00",$0.00,$0.00,$0.00,"$231,033.00",$0.00,"$254,632.00"
1002820030,"$229,939.00",$0.00,"$229,939.00",$0.00,$0.00,$0.00,"$229,939.00",$0.00,"$75,144.00"
1010530029,"$229,929.00",$0.00,"$229,929.00",$0.00,"$583,802.00",$0.00,"$813,731.00","$4,789.00","$161,824.00"
1010530044,"$229,904.00","$571,529.00","$801,433.00",$0.00,$0.00,"$6,375.00","$810,875.00","$17,725.00","$329,475.00"
1005860057,"$229,683.00","$352,840.00","$582,523.00",$0.00,"$137,000.00","$5,025.00","$732,450.00","$17,843.00","$291,370.00"
1002030015,"$229,670.00",$0.00,"$229,670.00",$0.00,"$306,840.00",$0.00,"$536,510.00",$0.00,"$280,287.00"
4036830041,"$229,650.00",$0.00,"$229,650.00",$0.00,$0.00,$0.00,"$229,650.00",$0.00,"$75,699.00"
1017530011,"$229,277.00",$0.00,"$229,277.00",$0.00,$0.00,$0.00,"$229,277.00",$500.00,"$145,364.00"
1002770021,"$229,072.00",$0.00,"$229,072.00",$0.00,"$4,800.00",$0.00,"$233,872.00",$0.00,"$134,144.00"
1015270034,"$228,941.00","$29,800.00","$258,741.00","$12,000.00",$0.00,$0.00,"$270,741.00",$0.00,"$127,752.00"
4006320011,"$228,698.00",$0.00,"$228,698.00",$0.00,$0.00,$0.00,"$228,698.00",$0.00,"$125,815.00"
1021730021,"$228,673.00",$0.00,"$228,673.00",$0.00,$0.00,$0.00,"$228,673.00",$0.00,"$123,399.00"
1004780020,"$228,671.00",$0.00,"$228,671.00",$0.00,"$56,600.00",$0.00,"$285,271.00",$0.00,"$130,383.00"
2030870023,"$228,630.00",$0.00,"$228,630.00",$0.00,$0.00,$0.00,"$232,163.00",$0.00,"$144,644.00"
4012860027,"$228,573.00",$0.00,"$228,573.00",$0.00,$0.00,$0.00,"$228,573.00",$0.00,"$106,626.00"
2031540065,"$228,490.00",$0.00,"$228,490.00",$0.00,$0.00,"$50,208.00","$278,698.00",$0.00,"$203,803.00"
2031870045,"$228,480.00",$0.00,"$228,480.00",$0.00,$0.00,$0.00,"$228,480.00",$0.00,"$122,595.00"
1014680015,"$228,374.00",$0.00,"$228,374.00",$0.00,$0.00,$0.00,"$228,374.00","$47,626.00","$189,854.00"
3051300019,"$228,133.00",$0.00,"$228,133.00",$0.00,$0.00,$0.00,"$228,133.00",$0.00,"$140,348.00"
2032190212,"$228,079.00",$0.00,"$228,079.00",$0.00,$0.00,$0.00,"$228,386.00",$0.00,"$169,912.00"
1008710047,"$227,900.00",$0.00,"$227,900.00",$0.00,"$161,297.00",$0.00,"$417,997.00",$0.00,"$67,723.00"
3010930038,"$227,781.00","$587,836.00","$815,617.00",$0.00,$0.00,$0.00,"$871,597.00","$30,462.00","$375,878.00"
3008250001,"$227,773.00",$0.00,"$227,773.00",$0.00,$0.00,"$53,861.00","$296,034.00","$17,500.00","$208,358.00"
3017880077,"$227,740.00",$0.00,"$227,740.00",$0.00,$0.00,$0.00,"$227,740.00",$0.00,"$105,395.00"
2039200042,"$227,729.00",$0.00,"$227,729.00",$0.00,$0.00,$0.00,"$227,729.00",$0.00,"$163,201.00"
1013510021,"$227,709.00","$405,632.00","$633,341.00",$0.00,$0.00,$0.00,"$633,341.00","$16,048.00","$226,903.00"
4006300028,"$227,683.00",$0.00,"$227,683.00",$0.00,$0.00,$0.00,"$227,683.00","$1,978.00","$114,551.00"
1004510054,"$227,531.00","$53,701.00","$281,232.00",$0.00,"$58,420.00",$0.00,"$339,666.00",$0.00,"$120,149.00"
3023200025,"$227,443.00",$0.00,"$227,443.00",$0.00,"$41,004.00",$0.00,"$268,447.00",$0.00,"$82,320.00"
1006110001,"$227,242.00",$0.00,"$227,242.00",$0.00,"$297,187.00",$0.00,"$524,429.00","$4,788.00","$164,995.00"
1018430064,"$227,188.00",$0.00,"$227,188.00",$0.00,"$40,807.00",$0.00,"$269,970.00",$0.00,"$95,573.00"
1010450024,"$227,004.00",$0.00,"$227,004.00",$0.00,$0.00,$0.00,"$227,004.00",$0.00,"$153,283.00"
1021160027,"$226,995.00",$0.00,"$226,995.00",$0.00,$0.00,$0.00,"$226,995.00",$0.00,"$90,709.00"
1021160029,"$226,994.00",$0.00,"$226,994.00",$0.00,$0.00,$0.00,"$226,994.00",$0.00,"$90,708.00"
2029910093,"$226,578.00",$0.00,"$226,578.00",$0.00,$0.00,$0.00,"$226,578.00",$0.00,"$142,182.00"
3019790001,"$226,492.00",$0.00,"$226,492.00",$0.00,$0.00,$0.00,"$226,492.00",$0.00,"$116,513.00"
1007330044,"$226,447.00",$0.00,"$226,447.00",$0.00,$0.00,$0.00,"$226,447.00",$0.00,"$88,540.00"
2031820037,"$226,395.00",$0.00,"$226,395.00",$0.00,$0.00,$0.00,"$226,395.00",$0.00,"$105,711.00"
1010260049,"$226,381.00","$7,932,942.00","$8,159,323.00",$0.00,"$891,023.00",$0.00,"$9,896,571.00","$508,145.00","$2,795,350.00"
2026760038,"$226,341.00",$0.00,"$226,341.00",$0.00,$0.00,$0.00,"$226,341.00",$0.00,"$121,209.00"
3002370037,"$226,009.00","$550,679.00","$776,688.00",$0.00,"$116,080.00",$0.00,"$928,522.00","$24,599.00","$501,912.00"
1015620033,"$225,959.00","$73,800.00","$299,759.00",$0.00,$0.00,$0.00,"$299,759.00","$39,514.00","$119,773.00"
2029910091,"$225,496.00",$0.00,"$225,496.00",$0.00,$0.00,$0.00,"$225,496.00",$0.00,"$139,823.00"
4005460031,"$225,478.00",$0.00,"$225,478.00",$0.00,$0.00,$0.00,"$225,478.00",$0.00,"$106,318.00"
1014680036,"$225,247.00",$0.00,"$225,247.00",$0.00,$0.00,$0.00,"$225,247.00",$0.00,"$5,978,700.00"
1021570033,"$225,173.00",$0.00,"$225,173.00",$0.00,"$45,274.00",$0.00,"$270,447.00",$0.00,"$178,338.00"
3061090052,"$225,060.00",$0.00,"$225,060.00",$0.00,$0.00,$0.00,"$225,060.00",$0.00,"$116,362.00"
1004810028,"$225,001.00","$334,301.00","$559,302.00",$0.00,"$464,334.00",$0.00,"$1,023,636.00","$114,801.00","$723,481.00"
1010540055,"$224,801.00",$0.00,"$224,801.00",$0.00,$0.00,$0.00,"$244,601.00",$0.00,"$206,985.00"
3049690036,"$224,566.00",$0.00,"$224,566.00",$0.00,$0.00,$0.00,"$224,566.00",$0.00,"$184,254.00"
1004160065,"$224,457.00",$0.00,"$224,457.00",$0.00,"$159,396.00",$0.00,"$383,853.00",$375.00,"$102,202.00"
1001990034,"$224,367.00","$33,120.00","$257,487.00",$0.00,"$188,832.00",$0.00,"$446,319.00","$35,456.00","$284,127.00"
1014860103,"$224,350.00",$0.00,"$224,350.00",$0.00,"$102,743.00",$0.00,"$327,093.00",$0.00,"$48,395.00"
3017990013,"$224,296.00",$0.00,"$224,296.00",$0.00,$0.00,"$979,822.00","$1,237,119.00",$0.00,"$934,558.00"
1016380011,"$224,181.00",$0.00,"$224,181.00",$0.00,$0.00,$0.00,"$224,181.00",$0.00,"$101,937.00"
4053070006,"$224,142.00",$0.00,"$224,142.00",$0.00,$0.00,$0.00,"$224,142.00",$0.00,"$162,638.00"
4006990021,"$224,065.00",$0.00,"$224,065.00",$0.00,$0.00,$0.00,"$224,065.00",$0.00,"$144,018.00"
1004730028,"$224,036.00",$0.00,"$224,036.00",$0.00,"$61,260.00",$0.00,"$298,232.00",$0.00,"$73,283.00"
3052250034,"$223,807.00",$0.00,"$223,807.00",$0.00,"$94,989.00",$0.00,"$318,796.00",$0.00,"$158,862.00"
1019930104,"$223,728.00",$0.00,"$223,728.00",$0.00,$0.00,$0.00,"$223,728.00",$0.00,"$106,984.00"
1021760003,"$223,658.00","$144,497.00","$368,155.00","$25,500.00",$0.00,"$8,962.00","$409,733.00","$3,694.00","$182,466.00"
1015230034,"$223,536.00","$7,767,418.00","$7,990,954.00",$0.00,"$57,468.00",$0.00,"$8,537,779.00",$0.00,"$2,980,162.00"
3011420087,"$223,483.00",$0.00,"$223,483.00",$0.00,$0.00,$0.00,"$223,483.00",$0.00,"$109,437.00"
1004290005,"$223,454.00","$112,055.00","$335,509.00",$0.00,"$132,305.00",$0.00,"$476,714.00","$14,724.00","$204,606.00"
1019130023,"$223,280.00",$0.00,"$223,280.00",$0.00,$0.00,$0.00,"$227,053.00",$0.00,"$119,312.00"
1004510042,"$223,167.00","$155,082.00","$378,249.00",$0.00,$0.00,$0.00,"$379,434.00","$4,945.00","$120,596.00"
2025240018,"$223,161.00",$0.00,"$223,161.00",$0.00,$0.00,$0.00,"$223,161.00",$0.00,"$179,074.00"
1014430025,"$223,119.00","$133,800.00","$356,919.00",$0.00,"$248,206.00",$0.00,"$640,013.00","$1,414.00","$276,010.00"
1004100018,"$223,067.00",$0.00,"$223,067.00",$0.00,"$30,510.00",$0.00,"$253,577.00",$0.00,"$247,275.00"
1015330028,"$222,938.00","$745,718.00","$968,656.00",$0.00,"$405,252.00",$0.00,"$1,373,908.00","$95,080.00","$367,228.00"
1015330129,"$222,938.00","$745,718.00","$968,656.00",$0.00,"$405,252.00",$0.00,"$1,373,908.00","$95,080.00","$367,228.00"
1009150036,"$222,830.00",$0.00,"$222,830.00",$0.00,"$84,000.00",$0.00,"$306,830.00",$0.00,"$45,517.00"
1014430030,"$222,823.00","$745,975.00","$968,798.00",$0.00,"$339,606.00",$0.00,"$1,344,675.00","$22,000.00","$341,117.00"
1005270068,"$222,812.00",$0.00,"$222,812.00",$0.00,"$69,901.00",$0.00,"$292,713.00",$0.00,"$131,153.00"
1020980047,"$222,569.00","$95,429.00","$317,998.00",$0.00,$0.00,"$14,374.00","$334,905.00",$0.00,"$316,562.00"
1021770174,"$222,558.00",$0.00,"$222,558.00",$0.00,$0.00,$0.00,"$222,558.00","$67,950.00","$193,140.00"
1007720033,"$222,363.00",$0.00,"$222,363.00",$0.00,$0.00,$0.00,"$222,439.00",$0.00,"$53,183.00"
3002530007,"$222,300.00","$495,640.00","$717,940.00",$0.00,$0.00,$0.00,"$755,130.00",$0.00,"$175,146.00"
3018030086,"$222,105.00",$0.00,"$222,105.00",$0.00,$0.00,$0.00,"$222,105.00","$23,217.00","$131,444.00"
1003480031,"$222,033.00",$0.00,"$222,033.00",$0.00,"$52,800.00",$0.00,"$274,833.00",$0.00,"$92,643.00"
1014580004,"$222,000.00",$0.00,"$222,000.00",$0.00,"$108,000.00",$0.00,"$330,000.00",$0.00,"$76,082.00"
4014300001,"$221,920.00",$0.00,"$221,920.00",$0.00,"$57,900.00",$0.00,"$279,820.00",$0.00,"$259,443.00"
3051530031,"$221,515.00",$0.00,"$221,515.00",$0.00,$0.00,$0.00,"$221,515.00",$0.00,"$125,682.00"
